protein_id,reaction_id
A7TID0,RHEA:15753
A7ZAP4,RHEA:15753
A7ZFJ4,RHEA:15753
A8AMM3,RHEA:15753
A8AZM9,RHEA:15753
A8ER43,RHEA:15753
A8F801,RHEA:15753
A8FJC0,RHEA:15753
A8FNG4,RHEA:15753
A8G3M2,RHEA:15753
A8G8V4,RHEA:15753
A8H8L8,RHEA:15753
A8I1V7,RHEA:15753
A8IW34,RHEA:15753
A8LDR3,RHEA:15753
A8LIN4,RHEA:15753
A8NDT2,RHEA:15753
A8Q0E3,RHEA:15753
A8QE42,RHEA:15753
A8X7H5,RHEA:15753
A8YTK4,RHEA:15753
A8ZTF0,RHEA:15753
A9A9N1,RHEA:15753
A9BEC8,RHEA:15753
A9BHV4,RHEA:15753
A9BMU3,RHEA:15753
A9G5S0,RHEA:15753
A9HLQ1,RHEA:15753
A9IK82,RHEA:15753
A9IQ57,RHEA:15753
A9KCC7,RHEA:15753
A9M3P7,RHEA:15753
A9MFN5,RHEA:15753
A9NCS8,RHEA:15753
A9SCV9,RHEA:15753
A9TIK2,RHEA:15753
A9UTP3,RHEA:15753
A9WV79,RHEA:15753
A9WWG0,RHEA:15753
A9XLE1,RHEA:15753
A9XLE2,RHEA:15753
A9XLG1,RHEA:15753
B0BQ12,RHEA:15753
B0CBU2,RHEA:15753
B0DQB9,RHEA:15753
B0DUI8,RHEA:15753
B0JXF6,RHEA:15753
B0K8D7,RHEA:15753
B0RZL3,RHEA:15753
B0T890,RHEA:15753
B0TA52,RHEA:15753
B0TUV4,RHEA:15753
B0TVV8,RHEA:15753
B0U498,RHEA:15753
B0UJ78,RHEA:15753
B0UW92,RHEA:15753
B0W9B4,RHEA:15753
B1H0H8,RHEA:15753
B1HPK4,RHEA:15753
B1I6P8,RHEA:15753
B1IHP2,RHEA:15753
B1JAI0,RHEA:15753
B1KIH9,RHEA:15753
B1KU85,RHEA:15753
B1M1K0,RHEA:15753
B1MIV1,RHEA:15753
B1N002,RHEA:15753
B1VHT9,RHEA:15753
B1VMC3,RHEA:15753
B1WSJ0,RHEA:15753
B1X5S1,RHEA:15753
B1XIL5,RHEA:15753
B1XU85,RHEA:15753
B1YG93,RHEA:15753
B1Z962,RHEA:15753
B2A449,RHEA:15753
B2AWF0,RHEA:15753
B2G550,RHEA:15753
B2GEZ1,RHEA:15753
B2GL12,RHEA:15753
B2HPW4,RHEA:15753
B2ICM9,RHEA:15753
B2J8B7,RHEA:15753
B2JIU0,RHEA:15753
B2SE78,RHEA:15753
B2SNJ3,RHEA:15753
B2SXR9,RHEA:15753
B2TRE4,RHEA:15753
B2U9W0,RHEA:15753
B2US87,RHEA:15753
B2V1S6,RHEA:15753
B2VCW8,RHEA:15753
B2VXY5,RHEA:15753
B3CL83,RHEA:15753
B3DNT3,RHEA:15753
B3EAS4,RHEA:15753
B3EGV7,RHEA:15753
B3H1V8,RHEA:15753
B3L781,RHEA:15753
B3M343,RHEA:15753
B3P321,RHEA:15753
B3PY13,RHEA:15753
B3Q6W6,RHEA:15753
B3QQZ0,RHEA:15753
B3S0D3,RHEA:15753
B3W7G1,RHEA:15753
B4F271,RHEA:15753
B4G518,RHEA:15753
B4II68,RHEA:15753
B4JUE4,RHEA:15753
B4K8W7,RHEA:15753
B4LWK0,RHEA:15753
B4NFS5,RHEA:15753
B4PPT4,RHEA:15753
B4RDX2,RHEA:15753
B4RK98,RHEA:15753
B4S195,RHEA:15753
B4SC75,RHEA:15753
B4SS80,RHEA:15753
B4TFB1,RHEA:15753
B4U9K9,RHEA:15753
B4UGW9,RHEA:15753
B5DGM3,RHEA:15753
B5DGM4,RHEA:15753
B5ECF3,RHEA:15753
B5F392,RHEA:15753
B5RLY1,RHEA:15753
B5RRM9,RHEA:15753
B5VQJ1,RHEA:15753
B5X2Z0,RHEA:15753
B5XJH8,RHEA:15753
B5Y325,RHEA:15753
B5YKK9,RHEA:15753
B5ZA21,RHEA:15753
B5ZMS8,RHEA:15753
B6GWE7,RHEA:15753
B6ITA0,RHEA:15753
B6J734,RHEA:15753
B6JKI4,RHEA:15753
B6JUV1,RHEA:15753
B6QB86,RHEA:15753
B6YR45,RHEA:15753
B6YWD6,RHEA:15753
B7FUM7,RHEA:15753
B7GT29,RHEA:15753
B7IG20,RHEA:15753
B7JXN4,RHEA:15753
B7KCX9,RHEA:15753
B7L289,RHEA:15753
B8CIP5,RHEA:15753
B8D1A3,RHEA:15753
B8D887,RHEA:15753
B8DAL0,RHEA:15753
B8DQ18,RHEA:15753
B8DVC2,RHEA:15753
B8EK29,RHEA:15753
B8F8E6,RHEA:15753
B8FB83,RHEA:15753
B8G0I5,RHEA:15753
B8GND3,RHEA:15753
B8HBV4,RHEA:15753
B8HY86,RHEA:15753
B8I5L3,RHEA:15753
B8IPM5,RHEA:15753
B8J4N1,RHEA:15753
B8JDH9,RHEA:15753
B8M3A8,RHEA:15753
B9DT31,RHEA:15753
B9IJ21,RHEA:15753
B9J8Q9,RHEA:15753
B9JRD7,RHEA:15753
B9KF91,RHEA:15753
B9KKA7,RHEA:15753
B9KYV8,RHEA:15753
B9L6S4,RHEA:15753
B9M1R2,RHEA:15753
B9MFY7,RHEA:15753
B9MLK0,RHEA:15753
B9SL58,RHEA:15753
B9TAD0,RHEA:15753
B9W8Y2,RHEA:15753
C0MAE4,RHEA:15753
C0MFY0,RHEA:15753
C0Q6D4,RHEA:15753
C0QB49,RHEA:15753
C0R2E2,RHEA:15753
C0R2U5,RHEA:15753
C0ZA40,RHEA:15753
C0ZTG3,RHEA:15753
C1AWU5,RHEA:15753
C1CZ40,RHEA:15753
C1DLQ8,RHEA:15753
C1FNL8,RHEA:15753
C1FYF6,RHEA:15753
C1GUH5,RHEA:15753
C3KDW8,RHEA:15753
C3KWG8,RHEA:15753
C3MI14,RHEA:15753
C3PJK0,RHEA:15753
C4JYB4,RHEA:15753
C4K3C2,RHEA:15753
C4L014,RHEA:15753
C4L9M5,RHEA:15753
C4QCD2,RHEA:15753
C4R8E8,RHEA:15753
C5A5E2,RHEA:15753
C5BRH0,RHEA:15753
C5C333,RHEA:15753
C5C8H9,RHEA:15753
C5CXH7,RHEA:15753
C5D9W9,RHEA:15753
C5DD42,RHEA:15753
C5DYR7,RHEA:15753
C5FC83,RHEA:15753
C5JKJ6,RHEA:15753
C5MBF2,RHEA:15753
C5PAD0,RHEA:15753
C5WNV2,RHEA:15753
C5WVW2,RHEA:15753
C6A270,RHEA:15753
C6BRT2,RHEA:15753
C6DFJ2,RHEA:15753
C6DZQ7,RHEA:15753
C6HBB1,RHEA:15753
C7GPD7,RHEA:15753
C7Z193,RHEA:15753
C8ZG13,RHEA:15753
D0A6J7,RHEA:15753
D0NVH9,RHEA:15753
D1ZRH0,RHEA:15753
O24396,RHEA:15753
O24578,RHEA:15753
O26712,RHEA:15753
O29417,RHEA:15753
O30549,RHEA:15753
O31047,RHEA:15753
O58187,RHEA:15753
O67321,RHEA:15753
O68581,RHEA:15753
O69595,RHEA:15753
P0CH97,RHEA:15753
P0CQ34,RHEA:15753
P0CQ35,RHEA:15753
P0DD55,RHEA:15753
P21900,RHEA:15753
P28650,RHEA:15753
P29726,RHEA:15753
P30520,RHEA:15753
P40607,RHEA:15753
P45283,RHEA:15753
P46664,RHEA:15753
P52150,RHEA:15753
P52151,RHEA:15753
P56137,RHEA:15753
P57629,RHEA:15753
P57889,RHEA:15753
P58793,RHEA:15753
P59428,RHEA:15753
P65883,RHEA:15753
P65886,RHEA:15753
P73290,RHEA:15753
P91134,RHEA:15753
P96771,RHEA:15753
P9WHN3,RHEA:15753
Q017T9,RHEA:15753
Q026Q7,RHEA:15753
Q02787,RHEA:15753
Q02WK8,RHEA:15753
Q03CT6,RHEA:15753
Q03ET4,RHEA:15753
Q03IE5,RHEA:15753
Q03TS9,RHEA:15753
Q03W69,RHEA:15753
Q045S7,RHEA:15753
Q04EU8,RHEA:15753
Q04N48,RHEA:15753
Q07J18,RHEA:15753
Q07XS1,RHEA:15753
Q0AB55,RHEA:15753
Q0AHF5,RHEA:15753
Q0AS86,RHEA:15753
Q0ATY3,RHEA:15753
Q0BTV7,RHEA:15753
Q0BXJ3,RHEA:15753
Q0CM45,RHEA:15753
Q0I4Q5,RHEA:15753
Q0I8J6,RHEA:15753
Q0RBA3,RHEA:15753
Q0S555,RHEA:15753
Q0TXG3,RHEA:15753
Q0VMF3,RHEA:15753
Q10R17,RHEA:15753
Q10ZD0,RHEA:15753
Q11DJ4,RHEA:15753
Q11UE6,RHEA:15753
Q12AC9,RHEA:15753
Q12RX5,RHEA:15753
Q12ZI9,RHEA:15753
Q131X4,RHEA:15753
Q13X40,RHEA:15753
Q15ZE1,RHEA:15753
Q168S1,RHEA:15753
Q17G75,RHEA:15753
Q17W85,RHEA:15753
Q181Q7,RHEA:15753
Q1BEP8,RHEA:15753
Q1CUP8,RHEA:15753
Q1D936,RHEA:15753
Q1GBV4,RHEA:15753
Q1GF65,RHEA:15753
Q1GVU1,RHEA:15753
Q1H0Y6,RHEA:15753
Q1I454,RHEA:15753
Q1IJT2,RHEA:15753
Q1J1X6,RHEA:15753
Q1J8S0,RHEA:15753
Q1JNS3,RHEA:15753
Q1LLK1,RHEA:15753
Q1LSQ9,RHEA:15753
Q1MCS2,RHEA:15753
Q1MRW8,RHEA:15753
Q1QD25,RHEA:15753
Q1QP77,RHEA:15753
Q1QY21,RHEA:15753
Q1WRH2,RHEA:15753
Q20Z24,RHEA:15753
Q21HA8,RHEA:15753
Q21W39,RHEA:15753
Q24MC6,RHEA:15753
Q28GB0,RHEA:15753
Q28MG6,RHEA:15753
Q299D3,RHEA:15753
Q2A167,RHEA:15753
Q2G4V4,RHEA:15753
Q2GEH7,RHEA:15753
Q2GH05,RHEA:15753
Q2H9E8,RHEA:15753
Q2IQF7,RHEA:15753
Q2J0H0,RHEA:15753
Q2J4S8,RHEA:15753
Q2JQ36,RHEA:15753
Q2JQX5,RHEA:15753
Q2K4X9,RHEA:15753
Q2KYA7,RHEA:15753
Q2LSI8,RHEA:15753
Q2NCV0,RHEA:15753
Q2NFM9,RHEA:15753
Q2NW58,RHEA:15753
Q2RG43,RHEA:15753
Q2RVD8,RHEA:15753
Q2S1J1,RHEA:15753
Q2SBC8,RHEA:15753
Q2SR96,RHEA:15753
Q2SWD3,RHEA:15753
Q2UQQ2,RHEA:15753
Q2W2D1,RHEA:15753
Q2YBX2,RHEA:15753
Q2YQI5,RHEA:15753
Q30UH5,RHEA:15753
Q317B9,RHEA:15753
Q31C27,RHEA:15753
Q31GN4,RHEA:15753
Q31KI0,RHEA:15753
Q328F6,RHEA:15753
Q386E7,RHEA:15753
Q38ZL5,RHEA:15753
Q39FS0,RHEA:15753
Q39PN9,RHEA:15753
Q39QK1,RHEA:15753
Q3A828,RHEA:15753
Q3A8S5,RHEA:15753
Q3ALR7,RHEA:15753
Q3APK8,RHEA:15753
Q3AWR7,RHEA:15753
Q3B6D0,RHEA:15753
Q3IEZ3,RHEA:15753
Q3IIQ6,RHEA:15753
Q3ISN0,RHEA:15753
Q3J0Z3,RHEA:15753
Q3J808,RHEA:15753
Q3JZ68,RHEA:15753
Q3KIY4,RHEA:15753
Q3MBG1,RHEA:15753
Q3SL57,RHEA:15753
Q3SNC6,RHEA:15753
Q3YRQ6,RHEA:15753
Q3YUG6,RHEA:15753
Q3Z7V0,RHEA:15753
Q3ZXV0,RHEA:15753
Q46FF6,RHEA:15753
Q46GR9,RHEA:15753
Q46QQ8,RHEA:15753
Q46ZJ3,RHEA:15753
Q47BS7,RHEA:15753
Q47KH7,RHEA:15753
Q48A17,RHEA:15753
Q48NZ7,RHEA:15753
Q48VK8,RHEA:15753
Q494F3,RHEA:15753
Q4A164,RHEA:15753
Q4CWX1,RHEA:15753
Q4DLT6,RHEA:15753
Q4FN13,RHEA:15753
Q4FTX2,RHEA:15753
Q4JXT3,RHEA:15753
Q4KJ68,RHEA:15753
Q4LAK0,RHEA:15753
Q4N3F4,RHEA:15753
Q4P7R2,RHEA:15753
Q4QG35,RHEA:15753
Q4QL68,RHEA:15753
Q4UAQ0,RHEA:15753
Q4WRQ7,RHEA:15753
Q4X2S8,RHEA:15753
Q4YU52,RHEA:15753
Q4ZYX5,RHEA:15753
Q561L1,RHEA:15753
Q568F6,RHEA:15753
Q57981,RHEA:15753
Q57GL4,RHEA:15753
Q59726,RHEA:15753
Q5BEY7,RHEA:15753
Q5D8V5,RHEA:15753
Q5E2D3,RHEA:15753
Q5F9J5,RHEA:15753
Q5FFQ3,RHEA:15753
Q5FHY4,RHEA:15753
Q5FQZ9,RHEA:15753
Q5GT12,RHEA:15753
Q5H4F2,RHEA:15753
Q5HAW8,RHEA:15753
Q5HK16,RHEA:15753
Q5HST3,RHEA:15753
Q5JIE6,RHEA:15753
Q5KU76,RHEA:15753
Q5LTU4,RHEA:15753
Q5M2A7,RHEA:15753
Q5N1D4,RHEA:15753
Q5NI78,RHEA:15753
Q5NLU9,RHEA:15753
Q5P7C4,RHEA:15753
Q5PAA8,RHEA:15753
Q5PL58,RHEA:15753
Q5QW95,RHEA:15753
Q5V2N1,RHEA:15753
Q5WAI0,RHEA:15753
Q5WZ56,RHEA:15753
Q5X7Q5,RHEA:15753
Q5YNL6,RHEA:15753
Q5ZJL5,RHEA:15753
Q606N8,RHEA:15753
Q62JX6,RHEA:15753
Q630D5,RHEA:15753
Q63US2,RHEA:15753
Q64QR7,RHEA:15753
Q65CR5,RHEA:15753
Q65S32,RHEA:15753
Q67J55,RHEA:15753
Q68F20,RHEA:15753
Q6A6A3,RHEA:15753
Q6ACB0,RHEA:15753
Q6AN65,RHEA:15753
Q6BUG5,RHEA:15753
Q6C482,RHEA:15753
Q6CQ65,RHEA:15753
Q6D072,RHEA:15753
Q6DIW6,RHEA:15753
Q6F243,RHEA:15753
Q6FCS7,RHEA:15753
Q6FMU9,RHEA:15753
Q6G1A4,RHEA:15753
Q6G4G5,RHEA:15753
Q6GKS8,RHEA:15753
Q6L2M3,RHEA:15753
Q6LM35,RHEA:15753
Q6LXC0,RHEA:15753
Q6MN06,RHEA:15753
Q6MSC7,RHEA:15753
Q6N1V9,RHEA:15753
Q6NF38,RHEA:15753
Q6NSN5,RHEA:15753
Q6P875,RHEA:15753
Q6T7E8,RHEA:15753
Q725A8,RHEA:15753
Q725K9,RHEA:15753
Q72GT4,RHEA:15753
Q72WW1,RHEA:15753
Q73I44,RHEA:15753
Q73T50,RHEA:15753
Q747F9,RHEA:15753
Q74KY3,RHEA:15753
Q75E56,RHEA:15753
Q7M7V8,RHEA:15753
Q7MAX9,RHEA:15753
Q7MH07,RHEA:15753
Q7MWW8,RHEA:15753
Q7N8D4,RHEA:15753
Q7NG93,RHEA:15753
Q7NS98,RHEA:15753
Q7P071,RHEA:15753
Q7RJF9,RHEA:15753
Q7S604,RHEA:15753
Q7U5D4,RHEA:15753
Q7UHW3,RHEA:15753
Q7V2H1,RHEA:15753
Q7V6A8,RHEA:15753
Q7VD77,RHEA:15753
Q7VHL2,RHEA:15753
Q7VKR5,RHEA:15753
Q7VQP1,RHEA:15753
Q7VWM1,RHEA:15753
Q7W6Q7,RHEA:15753
Q7WHP1,RHEA:15753
Q7ZY87,RHEA:15753
Q814H1,RHEA:15753
Q81JI9,RHEA:15753
Q82ER6,RHEA:15753
Q82V29,RHEA:15753
Q839Y4,RHEA:15753
Q83CV4,RHEA:15753
Q83H67,RHEA:15753
Q83P33,RHEA:15753
Q851S8,RHEA:15753
Q87B33,RHEA:15753
Q87VJ9,RHEA:15753
Q88DD8,RHEA:15753
Q88SV6,RHEA:15753
Q89EM1,RHEA:15753
Q8A6N4,RHEA:15753
Q8CQK1,RHEA:15753
Q8D322,RHEA:15753
Q8DCU4,RHEA:15753
Q8DLG2,RHEA:15753
Q8DW14,RHEA:15753
Q8EAG5,RHEA:15753
Q8EKX9,RHEA:15753
Q8EVI1,RHEA:15753
Q8F738,RHEA:15753
Q8FMB0,RHEA:15753
Q8G6T9,RHEA:15753
Q8IDF6,RHEA:15753
Q8K916,RHEA:15753
Q8KAK6,RHEA:15753
Q8N142,RHEA:15753
Q8NM16,RHEA:15753
Q8NYX6,RHEA:15753
Q8P2U1,RHEA:15753
Q8PBR6,RHEA:15753
Q8PNB5,RHEA:15753
Q8PYQ9,RHEA:15753
Q8R6T8,RHEA:15753
Q8RNM2,RHEA:15753
Q8TIM8,RHEA:15753
Q8TPJ2,RHEA:15753
Q8U3Z2,RHEA:15753
Q8UCN6,RHEA:15753
Q8XH63,RHEA:15753
Q8Y019,RHEA:15753
Q8YAR1,RHEA:15753
Q8YMZ0,RHEA:15753
Q8ZIV7,RHEA:15753
Q92FQ5,RHEA:15753
Q92MA5,RHEA:15753
Q96529,RHEA:15753
Q97C15,RHEA:15753
Q97D87,RHEA:15753
Q98F97,RHEA:15753
Q9A1P8,RHEA:15753
Q9A3U9,RHEA:15753
Q9CE93,RHEA:15753
Q9HIH2,RHEA:15753
Q9HQM6,RHEA:15753
Q9HUM6,RHEA:15753
Q9JV25,RHEA:15753
Q9K012,RHEA:15753
Q9K5R0,RHEA:15753
Q9KNX8,RHEA:15753
Q9PG47,RHEA:15753
Q9PMG4,RHEA:15753
Q9RHX5,RHEA:15753
Q9RYB5,RHEA:15753
Q9U8D3,RHEA:15753
Q9UYB3,RHEA:15753
Q9X0I1,RHEA:15753
Q9X8P6,RHEA:15753
Q9Y0Y2,RHEA:15753
Q9ZMI1,RHEA:15753
O81852,RHEA:15757
O94671,RHEA:15757
P00561,RHEA:15757
P00562,RHEA:15757
P08499,RHEA:15757
P19582,RHEA:15757
P27725,RHEA:15757
P29365,RHEA:15757
P31116,RHEA:15757
P37142,RHEA:15757
P37143,RHEA:15757
P37144,RHEA:15757
P44505,RHEA:15757
P46806,RHEA:15757
P49079,RHEA:15757
P49080,RHEA:15757
P52985,RHEA:15757
P52986,RHEA:15757
P56429,RHEA:15757
P57290,RHEA:15757
P9WPX1,RHEA:15757
Q58997,RHEA:15757
Q5B998,RHEA:15757
Q89AR4,RHEA:15757
Q8K9U9,RHEA:15757
Q9CGD8,RHEA:15757
Q9SA18,RHEA:15757
Q9ZL20,RHEA:15757
O81852,RHEA:15761
O94671,RHEA:15761
P00561,RHEA:15761
P00562,RHEA:15761
P08499,RHEA:15761
P19582,RHEA:15761
P27725,RHEA:15761
P29365,RHEA:15761
P31116,RHEA:15761
P37142,RHEA:15761
P37143,RHEA:15761
P37144,RHEA:15761
P44505,RHEA:15761
P46806,RHEA:15761
P49079,RHEA:15761
P49080,RHEA:15761
P52985,RHEA:15761
P52986,RHEA:15761
P56429,RHEA:15761
P57290,RHEA:15761
P9WPX1,RHEA:15761
Q58997,RHEA:15761
Q5B998,RHEA:15761
Q89AR4,RHEA:15761
Q8K9U9,RHEA:15761
Q9CGD8,RHEA:15761
Q9SA18,RHEA:15761
Q9ZL20,RHEA:15761
P0AE77,RHEA:15765
P29931,RHEA:15765
Q05599,RHEA:15765
Q9I466,RHEA:15765
P0AE77,RHEA:15769
P29931,RHEA:15769
Q05599,RHEA:15769
Q9I466,RHEA:15769
F1RKQ4,RHEA:15773
O13902,RHEA:15773
O60017,RHEA:15773
O74192,RHEA:15773
O74215,RHEA:15773
P43550,RHEA:15773
P45510,RHEA:15773
P54838,RHEA:15773
Q3LXA3,RHEA:15773
Q4KLZ6,RHEA:15773
Q55EE0,RHEA:15773
Q8VC30,RHEA:15773
B8ZV93,RHEA:15781
B8ZV94,RHEA:15781
Q0VZ68,RHEA:15781
Q1LRV9,RHEA:15781
Q8GMG0,RHEA:15781
P30043,RHEA:15793
P46844,RHEA:15793
P52556,RHEA:15793
P53004,RHEA:15793
Q923D2,RHEA:15793
Q9CY64,RHEA:15793
P30043,RHEA:15797
P46844,RHEA:15797
P52556,RHEA:15797
P53004,RHEA:15797
Q923D2,RHEA:15797
Q9CY64,RHEA:15797
A0A0R4IY06,RHEA:15801
A0A1L4BJ46,RHEA:15801
A0A3L7I2I8,RHEA:15801
A0A411EZW9,RHEA:15801
A0A5C1ZW08,RHEA:15801
A0A5C1ZXT8,RHEA:15801
A0A5C2A2T2,RHEA:15801
A4FS04,RHEA:15801
A4IFJ5,RHEA:15801
A6MEY4,RHEA:15801
A7LCJ2,RHEA:15801
A8CG82,RHEA:15801
A8CG84,RHEA:15801
A8CG86,RHEA:15801
A8CG87,RHEA:15801
A8CG89,RHEA:15801
A8CG90,RHEA:15801
A8E2V8,RHEA:15801
A8E2V9,RHEA:15801
B1WAZ6,RHEA:15801
B3A0N3,RHEA:15801
B3EWP6,RHEA:15801
B3EWQ8,RHEA:15801
B5U6Z2,RHEA:15801
B6CQR5,RHEA:15801
C0HJC1,RHEA:15801
C0HJL8,RHEA:15801
C0HJP9,RHEA:15801
C0HJU3,RHEA:15801
C0HK05,RHEA:15801
C0HK16,RHEA:15801
C0HKB8,RHEA:15801
C0HKB9,RHEA:15801
C0HKC3,RHEA:15801
C0HLB8,RHEA:15801
C0HLF0,RHEA:15801
C0HLF7,RHEA:15801
C0HLL2,RHEA:15801
C1IC45,RHEA:15801
C1IC46,RHEA:15801
C1JAR9,RHEA:15801
C3W4R6,RHEA:15801
C7G1G6,RHEA:15801
C9DPL5,RHEA:15801
D0UGJ0,RHEA:15801
D2KX21,RHEA:15801
D2X8K2,RHEA:15801
D3ZRC4,RHEA:15801
D4B0M5,RHEA:15801
D6MKR0,RHEA:15801
F5CPF0,RHEA:15801
F5CPF1,RHEA:15801
F8J2D0,RHEA:15801
F8J2D2,RHEA:15801
F8QN51,RHEA:15801
F8QN52,RHEA:15801
F8QN53,RHEA:15801
F8QN54,RHEA:15801
G3DT18,RHEA:15801
G5EEM9,RHEA:15801
I7GQA7,RHEA:15801
J4KMY5,RHEA:15801
O08709,RHEA:15801
O15496,RHEA:15801
O35244,RHEA:15801
O42187,RHEA:15801
O42189,RHEA:15801
O42190,RHEA:15801
O42191,RHEA:15801
O42192,RHEA:15801
O60733,RHEA:15801
O77793,RHEA:15801
O77834,RHEA:15801
P00592,RHEA:15801
P00593,RHEA:15801
P00594,RHEA:15801
P00595,RHEA:15801
P00596,RHEA:15801
P00597,RHEA:15801
P00598,RHEA:15801
P00599,RHEA:15801
P00600,RHEA:15801
P00601,RHEA:15801
P00602,RHEA:15801
P00603,RHEA:15801
P00604,RHEA:15801
P00605,RHEA:15801
P00606,RHEA:15801
P00608,RHEA:15801
P00609,RHEA:15801
P00610,RHEA:15801
P00611,RHEA:15801
P00612,RHEA:15801
P00613,RHEA:15801
P00614,RHEA:15801
P00617,RHEA:15801
P00618,RHEA:15801
P00619,RHEA:15801
P00620,RHEA:15801
P00621,RHEA:15801
P00622,RHEA:15801
P00623,RHEA:15801
P00624,RHEA:15801
P00625,RHEA:15801
P00626,RHEA:15801
P00627,RHEA:15801
P00628,RHEA:15801
P00629,RHEA:15801
P00630,RHEA:15801
P04054,RHEA:15801
P04055,RHEA:15801
P04056,RHEA:15801
P04057,RHEA:15801
P04362,RHEA:15801
P04416,RHEA:15801
P04417,RHEA:15801
P06596,RHEA:15801
P06859,RHEA:15801
P06860,RHEA:15801
P07037,RHEA:15801
P08872,RHEA:15801
P08873,RHEA:15801
P0A232,RHEA:15801
P0A923,RHEA:15801
P0C548,RHEA:15801
P0C551,RHEA:15801
P0C869,RHEA:15801
P0C871,RHEA:15801
P0C8L9,RHEA:15801
P0C8M1,RHEA:15801
P0C932,RHEA:15801
P0C933,RHEA:15801
P0CAR8,RHEA:15801
P0CAR9,RHEA:15801
P0CAS0,RHEA:15801
P0CAS1,RHEA:15801
P0CAS2,RHEA:15801
P0CAS3,RHEA:15801
P0CAS4,RHEA:15801
P0CAS5,RHEA:15801
P0CAS6,RHEA:15801
P0CAS7,RHEA:15801
P0CAS9,RHEA:15801
P0CAT0,RHEA:15801
P0CG56,RHEA:15801
P0CV89,RHEA:15801
P0DJ62,RHEA:15801
P0DJJ7,RHEA:15801
P0DJJ8,RHEA:15801
P0DJJ9,RHEA:15801
P0DJM5,RHEA:15801
P0DJM7,RHEA:15801
P0DJM8,RHEA:15801
P0DJN3,RHEA:15801
P0DJN5,RHEA:15801
P0DJN6,RHEA:15801
P0DJN8,RHEA:15801
P0DJP4,RHEA:15801
P0DJP5,RHEA:15801
P0DJP6,RHEA:15801
P0DJP7,RHEA:15801
P0DJP8,RHEA:15801
P0DJP9,RHEA:15801
P0DJQ0,RHEA:15801
P0DJR1,RHEA:15801
P0DJR2,RHEA:15801
P0DKR3,RHEA:15801
P0DKR4,RHEA:15801
P0DKR5,RHEA:15801
P0DKT6,RHEA:15801
P0DKT7,RHEA:15801
P0DKU2,RHEA:15801
P0DKU4,RHEA:15801
P0DKX1,RHEA:15801
P0DM49,RHEA:15801
P0DM50,RHEA:15801
P0DM51,RHEA:15801
P0DM52,RHEA:15801
P0DMH0,RHEA:15801
P0DMI6,RHEA:15801
P0DMK1,RHEA:15801
P0DP54,RHEA:15801
P0DPS4,RHEA:15801
P0DPT7,RHEA:15801
P0DPT8,RHEA:15801
P0DPT9,RHEA:15801
P0DQD1,RHEA:15801
P0DQP6,RHEA:15801
P0DQP9,RHEA:15801
P0DQQ0,RHEA:15801
P0DSN5,RHEA:15801
P0DUG4,RHEA:15801
P0DUN0,RHEA:15801
P0DUN1,RHEA:15801
P0DUN2,RHEA:15801
P0DUN5,RHEA:15801
P10116,RHEA:15801
P11407,RHEA:15801
P14411,RHEA:15801
P14418,RHEA:15801
P14419,RHEA:15801
P14420,RHEA:15801
P14421,RHEA:15801
P14423,RHEA:15801
P14424,RHEA:15801
P14555,RHEA:15801
P14556,RHEA:15801
P14615,RHEA:15801
P15445,RHEA:15801
P16354,RHEA:15801
P17934,RHEA:15801
P18997,RHEA:15801
P19000,RHEA:15801
P20146,RHEA:15801
P20249,RHEA:15801
P20250,RHEA:15801
P20251,RHEA:15801
P20252,RHEA:15801
P20253,RHEA:15801
P20254,RHEA:15801
P20255,RHEA:15801
P20256,RHEA:15801
P20257,RHEA:15801
P20258,RHEA:15801
P20259,RHEA:15801
P20260,RHEA:15801
P20474,RHEA:15801
P20476,RHEA:15801
P21789,RHEA:15801
P21790,RHEA:15801
P21791,RHEA:15801
P21792,RHEA:15801
P23026,RHEA:15801
P24027,RHEA:15801
P24293,RHEA:15801
P24294,RHEA:15801
P24644,RHEA:15801
P24645,RHEA:15801
P25498,RHEA:15801
P30041,RHEA:15801
P31100,RHEA:15801
P31482,RHEA:15801
P31854,RHEA:15801
P34180,RHEA:15801
P37446,RHEA:15801
P37447,RHEA:15801
P39877,RHEA:15801
P39878,RHEA:15801
P41247,RHEA:15801
P43318,RHEA:15801
P43434,RHEA:15801
P47711,RHEA:15801
P47712,RHEA:15801
P47713,RHEA:15801
P48076,RHEA:15801
P49147,RHEA:15801
P50392,RHEA:15801
P50393,RHEA:15801
P51433,RHEA:15801
P51972,RHEA:15801
P53816,RHEA:15801
P53817,RHEA:15801
P59018,RHEA:15801
P59066,RHEA:15801
P59067,RHEA:15801
P59068,RHEA:15801
P59069,RHEA:15801
P59070,RHEA:15801
P59071,RHEA:15801
P59170,RHEA:15801
P59171,RHEA:15801
P59172,RHEA:15801
P59264,RHEA:15801
P59265,RHEA:15801
P59359,RHEA:15801
P59888,RHEA:15801
P60043,RHEA:15801
P60044,RHEA:15801
P60045,RHEA:15801
P62023,RHEA:15801
P70088,RHEA:15801
P80003,RHEA:15801
P80966,RHEA:15801
P81166,RHEA:15801
P81167,RHEA:15801
P81236,RHEA:15801
P81237,RHEA:15801
P81243,RHEA:15801
P81458,RHEA:15801
P81478,RHEA:15801
P81479,RHEA:15801
P81480,RHEA:15801
P82895,RHEA:15801
P82896,RHEA:15801
P82971,RHEA:15801
P84397,RHEA:15801
P84651,RHEA:15801
