Entry,rhea_id,source
WP_092528762.1,MARTS_EXT_RXN_c29f1cca3044,marts
WP_092528762.1,RHEA:42996,marts
WP_109642681,MARTS_EXT_RXN_2554ee320331,marts
WP_109642681,MARTS_EXT_RXN_f12698751b7a,marts
WP_109642681,RHEA:71983,marts
WP_109642683,MARTS_EXT_RXN_033964ff02d8,marts
WP_109642683,MARTS_EXT_RXN_5834b8bc5c28,marts
WP_109642683,MARTS_EXT_RXN_71aa03bcb508,marts
WP_109642683,MARTS_EXT_RXN_9c359e8d58c7,marts
WP_109642683,MARTS_EXT_RXN_eec1da2d1706,marts
WP_150521282,MARTS_EXT_RXN_0e80c1eb7cd8,marts
WP_150521282,MARTS_EXT_RXN_16e609c93e52,marts
WP_150521282,MARTS_EXT_RXN_27964350d2e0,marts
WP_150521282,MARTS_EXT_RXN_4ceba15356bf,marts
WP_150521282,MARTS_EXT_RXN_54f511ec7632,marts
WP_150521282,MARTS_EXT_RXN_76627c4c8e95,marts
WP_150521282,MARTS_EXT_RXN_9927ff5db9e4,marts
WP_150521282,MARTS_EXT_RXN_eddada43cb76,marts
WP_150521282,MARTS_EXT_RXN_fa0e122a530f,marts
WP_157383393,MARTS_EXT_RXN_0aa1aeb0f8d8,marts
WP_186376445,MARTS_EXT_RXN_c29f1cca3044,marts
WP_205789436,MARTS_EXT_RXN_029b92fe95de,marts
WP_205789436,MARTS_EXT_RXN_86ad65662f49,marts
X4ZWN5,RHEA:32703,marts
X5A2Z7,RHEA:18721,marts
X5A4D6,RHEA:14841,marts
X5AHD9,MARTS_EXT_RXN_7b0cfb7bb82c,marts
X5AIS9,RHEA:14841,marts
XDF46149.1,MARTS_EXT_RXN_ed3cf125a033,marts
XDF46150.1,MARTS_EXT_RXN_d0c235775bc5,marts
XDF46150.1,RHEA:30379,marts
XDF46151.1,RHEA:28639,marts
XDF46152.1,MARTS_EXT_RXN_5ebefc2c5944,marts
XDF46154.1,RHEA:30383,marts
XDF46154.1,RHEA:68712,marts
XNX58198.1,MARTS_EXT_RXN_cab46dc67f5d,marts
XNX58198.1,MARTS_EXT_RXN_d86b1fdbc72d,marts
XNX58198.1,RHEA:12516,marts
XNX58198.1,RHEA:27526,marts
XNX58198.1,RHEA:31823,marts
XNX58198.1,RHEA:32679,marts
XNX58198.1,RHEA:42996,marts
XNX58198.1,RHEA:68708,marts
XNX58198.1,RHEA:68824,marts
XP_010247958.1,RHEA:18325,marts
XP_010247958.1,RHEA:25436,marts
XP_010247958.1,RHEA:27425,marts
XP_010247958.1,RHEA:42996,marts
XP_010247958.1,RHEA:54056,marts
XP_010260723.1,RHEA:22220,marts
XP_055691875.1,MARTS_EXT_RXN_0b0f5e083f77,marts
XP_055691875.1,MARTS_EXT_RXN_605fa04e8467,marts
XP_055691875.1,MARTS_EXT_RXN_9799d98e2a75,marts
XP_055691875.1,RHEA:10940,marts
XP_055691875.1,RHEA:16965,marts
XP_055691875.1,RHEA:25436,marts
XP_055691875.1,RHEA:26081,marts
XP_055691875.1,RHEA:27425,marts
XP_055691875.1,RHEA:28266,marts
XP_055691875.1,RHEA:42996,marts
XP_055691875.1,RHEA:68824,marts
YP_009449088,MARTS_EXT_RXN_d86b1fdbc72d,marts
YP_009449088,RHEA:32679,marts
marts_E00001,MARTS_EXT_RXN_2e27139e482a,marts
marts_E00001,MARTS_EXT_RXN_a78f2392f8c2,marts
marts_E00001,RHEA:28294,marts
marts_E00039,RHEA:33103,marts
marts_E00040,RHEA:27530,marts
marts_E00040,RHEA:42996,marts
marts_E00040,RHEA:68708,marts
marts_E00058,RHEA:27526,marts
marts_E00058,RHEA:32679,marts
marts_E00058,RHEA:42988,marts
marts_E00439,MARTS_EXT_RXN_0bc621c08854,marts
marts_E00439,MARTS_EXT_RXN_96ac57c79326,marts
marts_E00439,MARTS_EXT_RXN_c2e48d093662,marts
marts_E00439,RHEA:12016,marts
marts_E00439,RHEA:16965,marts
marts_E00439,RHEA:68824,marts
marts_E00440,MARTS_EXT_RXN_a3e15b2ae79d,marts
marts_E00440,RHEA:29491,marts
marts_E00440,RHEA:32679,marts
marts_E00593,MARTS_EXT_RXN_771248cd18de,marts
marts_E00593,RHEA:73963,marts
marts_E00593,RHEA:73979,marts
marts_E00594,RHEA:33103,marts
marts_E00595,MARTS_EXT_RXN_3ae1fc659b14,marts
marts_E00595,RHEA:16965,marts
marts_E00595,RHEA:19525,marts
marts_E00595,RHEA:32019,marts
marts_E00595,RHEA:68824,marts
marts_E00596,MARTS_EXT_RXN_771248cd18de,marts
marts_E00596,RHEA:73963,marts
marts_E00597,MARTS_EXT_RXN_0aa1aeb0f8d8,marts
marts_E00597,RHEA:19525,marts
marts_E00628,MARTS_EXT_RXN_c0d41a7707a3,marts
marts_E00648,MARTS_EXT_RXN_a3e15b2ae79d,marts
marts_E00648,RHEA:29491,marts
marts_E00649,RHEA:29491,marts
marts_E00650,MARTS_EXT_RXN_f7cc3793e8fe,marts
marts_E00650,RHEA:74543,marts
marts_E00746,RHEA:27526,marts
marts_E00746,RHEA:68708,marts
marts_E00793,RHEA:27526,marts
marts_E00793,RHEA:42996,marts
marts_E00794,RHEA:29491,marts
marts_E00826,MARTS_EXT_RXN_45be1b4caa76,marts
marts_E00827,RHEA:77979,marts
marts_E00881,MARTS_EXT_RXN_be815318a50a,marts
marts_E00881,RHEA:27526,marts
marts_E00881,RHEA:32679,marts
marts_E00882,RHEA:42996,marts
marts_E01311,MARTS_EXT_RXN_0b0f5e083f77,marts
marts_E01311,MARTS_EXT_RXN_4d9779092922,marts
marts_E01311,MARTS_EXT_RXN_9c7db311ef6f,marts
marts_E01311,MARTS_EXT_RXN_a9c17147ad90,marts
marts_E01311,RHEA:42996,marts
marts_E01335,MARTS_EXT_RXN_574cd0378c5f,marts
marts_E01335,MARTS_EXT_RXN_a835c7512bd8,marts
marts_E01335,RHEA:28294,marts
marts_E01335,RHEA:31895,marts
