row,protein_id,cif,norm
1994,A0A517P0F7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517P0F7-F1-model_v6.cif,0.99999994
1995,A0A517PAQ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517PAQ5-F1-model_v6.cif,1.0
1996,A0A517PKK9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517PKK9-F1-model_v6.cif,0.99999994
1997,A0A517PNT2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517PNT2-F1-model_v6.cif,0.99999994
1998,A0A517QKN3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517QKN3-F1-model_v6.cif,1.0
1999,A0A517QV05,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517QV05-F1-model_v6.cif,0.99999994
2000,A0A517YAP3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517YAP3-F1-model_v6.cif,0.99999994
2001,A0A517Z0K3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517Z0K3-F1-model_v6.cif,0.99999994
2002,A0A517Z365,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517Z365-F1-model_v6.cif,1.0
2003,A0A517ZTB8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517ZTB8-F1-model_v6.cif,1.0
2004,A0A517ZYL8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A517ZYL8-F1-model_v6.cif,1.0
2005,A0A518APU2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518APU2-F1-model_v6.cif,1.0
2006,A0A518AW30,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518AW30-F1-model_v6.cif,0.99999994
2007,A0A518BM94,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518BM94-F1-model_v6.cif,1.0
2008,A0A518BRK9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518BRK9-F1-model_v6.cif,0.99999994
2009,A0A518BWK3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518BWK3-F1-model_v6.cif,1.0
2010,A0A518D6M2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518D6M2-F1-model_v6.cif,1.0
2011,A0A518DAI6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518DAI6-F1-model_v6.cif,0.99999994
2012,A0A518DIV8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518DIV8-F1-model_v6.cif,1.0
2013,A0A518DQ69,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518DQ69-F1-model_v6.cif,1.0
2014,A0A518EPK5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518EPK5-F1-model_v6.cif,1.0
2015,A0A518K771,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A518K771-F1-model_v6.cif,1.0
2016,A0A540KAK5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540KAK5-F1-model_v6.cif,0.99999994
2017,A0A540KAT3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540KAT3-F1-model_v6.cif,1.0
2018,A0A540KZK3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540KZK3-F1-model_v6.cif,1.0
2019,A0A540L3J0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540L3J0-F1-model_v6.cif,1.0
2020,A0A540L478,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540L478-F1-model_v6.cif,1.0
2021,A0A540L5A1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540L5A1-F1-model_v6.cif,1.0
2022,A0A540LFP4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540LFP4-F1-model_v6.cif,1.0
2023,A0A540LUL9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540LUL9-F1-model_v6.cif,1.0
2024,A0A540MCV3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540MCV3-F1-model_v6.cif,1.0
2025,A0A540MZE8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540MZE8-F1-model_v6.cif,1.0
2026,A0A540WZF9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A540WZF9-F1-model_v6.cif,1.0
2027,A0A543NEV6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A543NEV6-F1-model_v6.cif,1.0
2028,A0A545AES9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A545AES9-F1-model_v6.cif,1.0
2029,A0A545VXB8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A545VXB8-F1-model_v6.cif,1.0
2030,A0A550CK64,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A550CK64-F1-model_v6.cif,0.99999994
2031,A0A552RHR4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A552RHR4-F1-model_v6.cif,0.99999994
2032,A0A553HJT9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A553HJT9-F1-model_v6.cif,0.99999994
2033,A0A553HR58,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A553HR58-F1-model_v6.cif,0.99999994
2034,A0A553HX15,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A553HX15-F1-model_v6.cif,1.0
2035,A0A553HY56,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A553HY56-F1-model_v6.cif,1.0
2036,A0A561EN94,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561EN94-F1-model_v6.cif,1.0
2037,A0A561F1N3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561F1N3-F1-model_v6.cif,1.0
2038,A0A561PXR3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561PXR3-F1-model_v6.cif,1.0
2039,A0A561SAF2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561SAF2-F1-model_v6.cif,0.99999994
2040,A0A561SGK3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561SGK3-F1-model_v6.cif,0.99999994
2041,A0A561TTJ4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561TTJ4-F1-model_v6.cif,1.0
2042,A0A561TVX9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561TVX9-F1-model_v6.cif,1.0
2043,A0A561TW12,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A561TW12-F1-model_v6.cif,0.99999994
2044,A0A562SZ08,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A562SZ08-F1-model_v6.cif,1.0
2045,A0A562T294,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A562T294-F1-model_v6.cif,0.99999994
2046,A0A562T706,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A562T706-F1-model_v6.cif,0.99999994
2047,A0A563EJI2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A563EJI2-F1-model_v6.cif,1.0
2048,A0A563ELT6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A563ELT6-F1-model_v6.cif,1.0
2049,A0A563EMX7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A563EMX7-F1-model_v6.cif,1.0
2050,A0A563EN52,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A563EN52-F1-model_v6.cif,1.0
2051,A0A563F2H5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A563F2H5-F1-model_v6.cif,1.0
2052,A0A565AWK7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A565AWK7-F1-model_v6.cif,1.0
2053,A0A565BJG0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A565BJG0-F1-model_v6.cif,1.0
2054,A0A565BS19,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A565BS19-F1-model_v6.cif,1.0
2055,A0A565BUK0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A565BUK0-F1-model_v6.cif,1.0
2056,A0A565CL30,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A565CL30-F1-model_v6.cif,1.0
2057,A0A5A7MU75,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5A7MU75-F1-model_v6.cif,0.99999994
2058,A0A5A7Q680,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5A7Q680-F1-model_v6.cif,1.0
2059,A0A5A7QA37,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5A7QA37-F1-model_v6.cif,1.0
2060,A0A5A7QAE5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5A7QAE5-F1-model_v6.cif,0.99999994
2061,A0A5B2VII5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B2VII5-F1-model_v6.cif,1.0
2062,A0A5B6U5K3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6U5K3-F1-model_v6.cif,1.0
2063,A0A5B6V7G3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6V7G3-F1-model_v6.cif,1.0
2064,A0A5B6VDR5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6VDR5-F1-model_v6.cif,0.99999994
2065,A0A5B6VDR9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6VDR9-F1-model_v6.cif,1.0
2066,A0A5B6WB81,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6WB81-F1-model_v6.cif,0.9999999
2067,A0A5B6WC11,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6WC11-F1-model_v6.cif,1.0
2068,A0A5B6X713,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B6X713-F1-model_v6.cif,0.99999994
2069,A0A5B8IG50,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8IG50-F1-model_v6.cif,1.0
2070,A0A5B8IRU3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8IRU3-F1-model_v6.cif,1.0
2071,A0A5B8IS19,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8IS19-F1-model_v6.cif,0.99999994
2072,A0A5B8J8C7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8J8C7-F1-model_v6.cif,1.0
2073,A0A5B8JAB9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JAB9-F1-model_v6.cif,1.0
2074,A0A5B8JBT0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JBT0-F1-model_v6.cif,1.0
2075,A0A5B8JCP3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JCP3-F1-model_v6.cif,1.0
2076,A0A5B8JDR7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JDR7-F1-model_v6.cif,1.0
2077,A0A5B8JDS6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JDS6-F1-model_v6.cif,1.0
2078,A0A5B8JHQ3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JHQ3-F1-model_v6.cif,0.99999994
2079,A0A5B8JI13,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JI13-F1-model_v6.cif,0.99999994
2080,A0A5B8JR01,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B8JR01-F1-model_v6.cif,1.0
2081,A0A5B9DDY7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9DDY7-F1-model_v6.cif,1.0
2082,A0A5B9G8D2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9G8D2-F1-model_v6.cif,0.99999994
2083,A0A5B9PHA1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9PHA1-F1-model_v6.cif,0.99999994
2084,A0A5B9PQJ4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9PQJ4-F1-model_v6.cif,1.0000001
2085,A0A5B9QBU1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9QBU1-F1-model_v6.cif,1.0
2086,A0A5B9QD98,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9QD98-F1-model_v6.cif,1.0
2087,A0A5B9QEY2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5B9QEY2-F1-model_v6.cif,1.0
2088,A0A5C0T860,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C0T860-F1-model_v6.cif,1.0
2089,A0A5C1ADH8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C1ADH8-F1-model_v6.cif,0.99999994
2090,A0A5C1IZK1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C1IZK1-F1-model_v6.cif,1.0
2091,A0A5C1NH69,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C1NH69-F1-model_v6.cif,1.0
2092,A0A5C2I3M4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C2I3M4-F1-model_v6.cif,1.0
2093,A0A5C2I513,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C2I513-F1-model_v6.cif,1.0
2094,A0A5C2I797,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C2I797-F1-model_v6.cif,1.0
2095,A0A5C3LE35,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LE35-F1-model_v6.cif,1.0
2096,A0A5C3LFW1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LFW1-F1-model_v6.cif,1.0
2097,A0A5C3LLV7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LLV7-F1-model_v6.cif,0.99999994
2098,A0A5C3LM02,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LM02-F1-model_v6.cif,1.0
2099,A0A5C3LMQ3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LMQ3-F1-model_v6.cif,1.0
2100,A0A5C3LPG1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LPG1-F1-model_v6.cif,0.99999994
2101,A0A5C3LR79,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LR79-F1-model_v6.cif,1.0
2102,A0A5C3LSA1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LSA1-F1-model_v6.cif,1.0
2103,A0A5C3LU86,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LU86-F1-model_v6.cif,0.99999994
2104,A0A5C3LV66,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LV66-F1-model_v6.cif,0.9999999
2105,A0A5C3LWP9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LWP9-F1-model_v6.cif,1.0
2106,A0A5C3LWZ7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LWZ7-F1-model_v6.cif,1.0
2107,A0A5C3LZG2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3LZG2-F1-model_v6.cif,0.99999994
2108,A0A5C3M123,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3M123-F1-model_v6.cif,1.0
2109,A0A5C3M2G2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3M2G2-F1-model_v6.cif,1.0
2110,A0A5C3MK10,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3MK10-F1-model_v6.cif,0.99999994
2111,A0A5C3PUX1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3PUX1-F1-model_v6.cif,1.0
2112,A0A5C3Q0K0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3Q0K0-F1-model_v6.cif,1.0
2113,A0A5C3Q537,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3Q537-F1-model_v6.cif,0.9999999
2114,A0A5C3Q613,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3Q613-F1-model_v6.cif,1.0
2115,A0A5C3QBL0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C3QBL0-F1-model_v6.cif,1.0
2116,A0A5C5UWD8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C5UWD8-F1-model_v6.cif,1.0
2117,A0A5C5VE48,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C5VE48-F1-model_v6.cif,1.0
2118,A0A5C5WK21,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C5WK21-F1-model_v6.cif,1.0
2119,A0A5C5XK66,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C5XK66-F1-model_v6.cif,1.0
2120,A0A5C6AMG5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C6AMG5-F1-model_v6.cif,0.99999994
2121,A0A5C6C701,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C6C701-F1-model_v6.cif,1.0
2122,A0A5C6D5M4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C6D5M4-F1-model_v6.cif,1.0
2123,A0A5C7GRM6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C7GRM6-F1-model_v6.cif,0.99999994
2124,A0A5C7GSB5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C7GSB5-F1-model_v6.cif,0.99999994
2125,A0A5C7GSI9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C7GSI9-F1-model_v6.cif,1.0
2126,A0A5C7GWB2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C7GWB2-F1-model_v6.cif,1.0
2127,A0A5C7I8K0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5C7I8K0-F1-model_v6.cif,1.0
2128,A0A5D0NM37,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D0NM37-F1-model_v6.cif,0.9999999
2129,A0A5D0NXC6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D0NXC6-F1-model_v6.cif,1.0
2130,A0A5D2AU07,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2AU07-F1-model_v6.cif,1.0
2131,A0A5D2CPC7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2CPC7-F1-model_v6.cif,1.0
2132,A0A5D2F452,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2F452-F1-model_v6.cif,1.0
2133,A0A5D2GUI9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2GUI9-F1-model_v6.cif,1.0
2134,A0A5D2GVH8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2GVH8-F1-model_v6.cif,0.99999994
2135,A0A5D2HJ06,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2HJ06-F1-model_v6.cif,1.0
2136,A0A5D2M6G9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2M6G9-F1-model_v6.cif,1.0
2137,A0A5D2Y628,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2Y628-F1-model_v6.cif,1.0
2138,A0A5D2ZLZ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5D2ZLZ8-F1-model_v6.cif,1.0
2139,A0A5E4PIU1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5E4PIU1-F1-model_v6.cif,0.99999994
2140,A0A5J4JP49,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J4JP49-F1-model_v6.cif,1.0
2141,A0A5J4KAL7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J4KAL7-F1-model_v6.cif,1.0
2142,A0A5J4ZZW1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J4ZZW1-F1-model_v6.cif,0.99999994
2143,A0A5J5A0T1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5A0T1-F1-model_v6.cif,0.99999994
2144,A0A5J5A367,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5A367-F1-model_v6.cif,1.0
2145,A0A5J5A3H8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5A3H8-F1-model_v6.cif,0.99999994
2146,A0A5J5B131,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5B131-F1-model_v6.cif,1.0
2147,A0A5J5B199,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5B199-F1-model_v6.cif,0.99999994
2148,A0A5J5BQP9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5BQP9-F1-model_v6.cif,1.0
2149,A0A5J5EF70,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5EF70-F1-model_v6.cif,1.0
2150,A0A5J5F682,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5F682-F1-model_v6.cif,1.0
2151,A0A5J5JTG0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J5JTG0-F1-model_v6.cif,0.99999994
2152,A0A5J6GV97,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J6GV97-F1-model_v6.cif,0.99999994
2153,A0A5J6SDC9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J6SDC9-F1-model_v6.cif,1.0
2154,A0A5J6SE07,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5J6SE07-F1-model_v6.cif,0.99999994
2155,A0A5K7XHK5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5K7XHK5-F1-model_v6.cif,1.0
2156,A0A5M3MFC0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5M3MFC0-F1-model_v6.cif,0.99999994
2157,A0A5M3MKY2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5M3MKY2-F1-model_v6.cif,0.99999994
2158,A0A5M3MR21,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5M3MR21-F1-model_v6.cif,1.0000001
2159,A0A5M3MW72,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A5M3MW72-F1-model_v6.cif,1.0
