candidate_id,evidence_quality_tier,domain_family,pfam_architecture,protein_name,organism_name,query_appearance_count,total_appearance_count,best_rank,mean_rank,compatible_appearances,mismatch_or_unsupported_appearances,query_fraction
A0A1D5AJD6,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_single_PF03936,Copalyl pyrophosphate synthase-like protein,Taiwania cryptomerioides (Coffin tree),4,4,14,52.25,0,4,0.016666666666666666
A0A2G2VES2,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,"(E,E)-germacrene B synthase",Capsicum baccatum (Peruvian pepper),4,4,14,57.75,0,4,0.016666666666666666
A0A9P5BB50,C_homology_named,bacterial_classI,bacterial_classI,Mitochondrial dicarboxylate transporter,Fusarium agapanthi,4,4,14,35.0,0,4,0.016666666666666666
A0AAE0J202,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cercophora scortea,4,4,14,57.75,4,0,0.016666666666666666
A0ABR0S8V8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cladobotryum mycophilum,4,4,14,39.0,2,2,0.016666666666666666
A0A067PWC7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Jaapia argillacea MUCL 33604,4,4,15,57.5,4,0,0.016666666666666666
A0A1I1NAK8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces aidingensis,4,4,15,60.5,3,1,0.016666666666666666
A0A2U1LSM4,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,E-beta-farnesene synthase,Artemisia annua (Sweet wormwood),4,4,15,17.5,0,4,0.016666666666666666
A0A5N6TP11,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aspergillus avenaceus,4,4,15,29.75,2,2,0.016666666666666666
A0AAN9N9I7,C_homology_named,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Phaseolus coccineus (Scarlet runner bean) (Phaseolus multiflorus),4,4,15,53.0,0,4,0.016666666666666666
A0A1M6R8X9,D_named_predicted,triterpene_cyclase,osc_domain_fragment,S-layer homology domain-containing protein,Paramaledivibacter caminithermalis (strain DSM 15212 / CIP 107654 / DViRD3) (Clostridium caminithermale),4,4,16,37.5,0,4,0.016666666666666666
A0A345HS54,C_homology_named,triterpene_cyclase,osc_full,Squalene--hopene cyclase,Streptomyces paludis,4,4,16,50.75,0,4,0.016666666666666666
A0A517N2B6,C_homology_named,triterpene_cyclase,osc_full,Squalene--hopene cyclase (EC 4.2.1.129),Adhaeretor mobilis,4,4,16,55.75,1,3,0.016666666666666666
A0A563EN52,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Lentzea tibetensis,4,4,16,45.0,4,0,0.016666666666666666
A0AAV9HRR5,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cladorrhinum samala,4,4,16,48.25,4,0,0.016666666666666666
A0ABP1CAP2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Candidatus Methylocalor cossyra,4,4,16,45.75,2,2,0.016666666666666666
A0A167NCN3,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Calocera viscosa (strain TUFC12733),4,4,17,54.0,4,0,0.016666666666666666
A0A1Y2DE74,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Pseudomassariella vexata,4,4,17,42.5,3,1,0.016666666666666666
A0A8S1ZK41,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Arabidopsis arenosa (Sand rock-cress) (Cardaminopsis arenosa),4,4,17,61.75,0,4,0.016666666666666666
A0AAV1E4G7,D_named_predicted,plant_like_classI_II,plant_tps_full,OLC1v1015866C1,Oldenlandia corymbosa var. corymbosa,4,4,17,48.75,4,0,0.016666666666666666
A0A443RYV9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Leptotrombidium deliense,4,4,18,53.75,4,0,0.016666666666666666
A0A553I767,D_named_predicted,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member,Xylaria flabelliformis,4,4,18,63.75,3,1,0.016666666666666666
A0AAV9X173,D_named_predicted,bacterial_classI,bacterial_classI,Geranylgeranyl pyrophosphate synthase,Orbilia ellipsospora,4,4,18,51.25,4,0,0.016666666666666666
A0A150L8D0,C_homology_named,triterpene_cyclase,osc_full,Squalene--hopene cyclase (EC 5.4.99.17),Heyndrickxia sporothermodurans,4,4,19,48.25,1,3,0.016666666666666666
A0A1L5YKS4,B_experimental_or_transcript_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Marchantia polymorpha (Common liverwort) (Marchantia aquatica),4,4,19,49.0,4,0,0.016666666666666666
A0A1L9S4Z3,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Penicilliopsis zonata CBS 506.65,4,4,19,51.0,3,1,0.016666666666666666
A0A919DSF9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces longispororuber,4,4,19,36.5,4,0,0.016666666666666666
A0AAD9SMM7,D_named_predicted,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Diaporthe amygdali (Fusicoccum amygdali),4,4,19,50.0,0,4,0.016666666666666666
A0ABQ6Q5R4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Algoriphagus taiwanensis,4,4,19,58.5,4,0,0.016666666666666666
A0ABR0SDR3,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Cladobotryum mycophilum,4,4,19,49.75,2,2,0.016666666666666666
A0A0A2JK86,B_experimental_or_transcript_named,bacterial_classI,bacterial_classI,Terpenoid synthase,Penicillium expansum (Blue mold rot fungus),4,4,20,47.25,4,0,0.016666666666666666
A0A0E9N6J2,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Flavihumibacter petaseus NBRC 106054,4,4,20,50.75,1,3,0.016666666666666666
A0A135LJ77,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Penicillium patulum (Penicillium griseofulvum),4,4,20,46.25,3,1,0.016666666666666666
A0A8H4PZJ8,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Ophiocordyceps sinensis,4,4,20,34.0,4,0,0.016666666666666666
A0A8T2UN16,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Ceratopteris richardii (Triangle waterfern),4,4,20,69.0,4,0,0.016666666666666666
A0A9D4Z5S1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Adiantum capillus-veneris (Maidenhair fern),4,4,20,52.75,4,0,0.016666666666666666
A0AAD7L2T5,D_named_predicted,plant_like_classI_II,plant_tps_full,Pinene synthase,Quillaja saponaria (Soap bark tree),4,4,20,45.75,4,0,0.016666666666666666
A0ABD3HK30,C_homology_named,bacterial_classI,bacterial_classI,Multifunctional fusion protein [Includes: Terpene synthase (EC 4.2.3.-); Dirigent protein],Riccia sorocarpa,4,4,20,57.0,2,2,0.016666666666666666
A0A401L677,D_named_predicted,triterpene_cyclase,osc_full,Squalene--hopene cyclase,Aspergillus awamori (Black koji mold),4,4,21,52.0,3,1,0.016666666666666666
A0AA37GD65,D_named_predicted,bacterial_classI,bacterial_classI,Fusicoccadiene synthase,Colletotrichum liriopes,4,4,21,46.75,4,0,0.016666666666666666
A0ABT8M726,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Methanoculleus frigidifontis,4,4,21,35.0,1,3,0.016666666666666666
Q8TL58,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene-hopene cyclase,Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A),4,4,21,56.0,1,3,0.016666666666666666
A0A0N8PPZ5,C_homology_named,triterpene_cyclase,osc_full,Squalene-hopene cyclase,Alicyclobacillus ferrooxydans,4,4,22,63.25,2,2,0.016666666666666666
A0ACB7G119,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Manihot esculenta (Cassava) (Jatropha manihot),4,4,22,46.75,0,4,0.016666666666666666
A0ACC0DG39,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Hypoxylon rubiginosum,4,4,22,24.5,2,2,0.016666666666666666
A0A1G6NX08,C_homology_named,triterpene_cyclase,osc_full,Sporulene cyclase,Melghirimyces thermohalophilus,4,4,23,49.0,2,2,0.016666666666666666
A0A5N7B974,D_named_predicted,bacterial_classI,bacterial_classI,Isoprenoid synthase domain-containing protein,Aspergillus bertholletiae,4,4,23,52.75,2,2,0.016666666666666666
A0AAD4GQW9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aspergillus nanangensis,4,4,23,57.25,2,2,0.016666666666666666
A0A370I332,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene-hopene/tetraprenyl-beta-curcumene cyclase,Nocardia pseudobrasiliensis,4,4,24,56.25,1,3,0.016666666666666666
A0A6C2YU48,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Tuwongella immobilis,4,4,24,34.75,0,4,0.016666666666666666
A0A803MHU6,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Chenopodium quinoa (Quinoa),4,4,24,60.5,0,4,0.016666666666666666
A0A833QK34,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Sesquiterpene synthase 3,Carex littledalei,4,4,24,66.75,0,4,0.016666666666666666
A0AAD6ZJ89,D_named_predicted,bacterial_classI,bacterial_classI,"Bestrophin, RFP-TM, chloride channel-domain-containing protein",Mycena albidolilacea,4,4,24,43.25,4,0,0.016666666666666666
A0A074L5D1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Anditalea andensis,4,4,25,49.5,3,1,0.016666666666666666
A0A0C9U7U5,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Sphaerobolus stellatus (strain SS14),4,4,25,43.75,2,2,0.016666666666666666
A0A1I7CR28,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Algoriphagus locisalis,4,4,25,49.25,4,0,0.016666666666666666
A0A1I7E5H8,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Algoriphagus locisalis,4,4,25,63.25,4,0,0.016666666666666666
A0A394DN91,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member,Lupinus angustifolius (Narrow-leaved blue lupine),4,4,25,58.0,4,0,0.016666666666666666
A0A5R9F2Z0,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,DUF4430 domain-containing protein,Exobacillus caeni,4,4,25,39.75,0,4,0.016666666666666666
A0A8J3BVL9,C_homology_named,triterpene_cyclase,osc_full,Squalene-hopene cyclase,Pilimelia terevasa,4,4,25,57.75,0,4,0.016666666666666666
A0A8T2UE93,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Ceratopteris richardii (Triangle waterfern),4,4,25,64.75,4,0,0.016666666666666666
A0A1B8A992,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Fusarium poae,4,4,26,39.25,4,0,0.016666666666666666
A0A1M4SZ11,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Seinonella peptonophila,4,4,26,63.25,3,1,0.016666666666666666
A0A1W7D4H4,C_homology_named,triterpene_cyclase,osc_full,Squalene--hopene cyclase,Streptomyces marincola,4,4,26,64.5,1,3,0.016666666666666666
A0A2R6WCV9,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Marchantia polymorpha (Common liverwort) (Marchantia aquatica),4,4,26,51.25,4,0,0.016666666666666666
A0A8H3WNE6,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Colletotrichum asianum,4,4,26,47.0,4,0,0.016666666666666666
A0A8H6ZSN8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Pleurotus ostreatus (Oyster mushroom) (Agaricus ostreatus),4,4,26,66.25,4,0,0.016666666666666666
A0A8J2JNM3,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Allacma fusca,4,4,26,63.75,2,2,0.016666666666666666
A0A010SJD8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Colletotrichum fioriniae PJ7,4,4,27,53.0,4,0,0.016666666666666666
A0A067PM63,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Jaapia argillacea MUCL 33604,4,4,27,53.5,4,0,0.016666666666666666
A0A0S2TG11,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Candidatus Tenderia electrophaga,4,4,27,38.75,1,3,0.016666666666666666
A0A1L9RCQ6,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Aspergillus wentii DTO 134E9,4,4,27,58.0,3,1,0.016666666666666666
A0A250J6H4,B_experimental_or_transcript_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene--hopene cyclase,Cystobacter fuscus,4,4,27,73.5,2,2,0.016666666666666666
A0A8J3Q5A4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Rhizocola hellebori,4,4,27,55.0,4,0,0.016666666666666666
A0ABP7FXC4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces tremellae,4,4,27,74.25,4,0,0.016666666666666666
A0ABR0T0R9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cladobotryum mycophilum,4,4,27,49.75,4,0,0.016666666666666666
A0A0D9Z6S9,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Oryza glumipatula,4,4,28,68.0,0,4,0.016666666666666666
A0A0F8UC04,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aspergillus ochraceoroseus,4,4,28,54.0,1,3,0.016666666666666666
A0A1H0WCW1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Lentzea jiangxiensis,4,4,28,66.5,4,0,0.016666666666666666
A0A3S3NMF8,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Beta-bisabolene synthase-like protein,Cinnamomum micranthum f. kanehirae,4,4,28,56.75,0,4,0.016666666666666666
A0A8X8X8H0,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Salvia splendens (Scarlet sage),4,4,28,56.75,0,4,0.016666666666666666
A0A9P0AIW7,C_homology_named,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Bemisia tabaci (Sweetpotato whitefly) (Aleurodes tabaci),4,4,28,67.75,0,4,0.016666666666666666
H8L4X2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Frateuria aurantia (strain ATCC 33424 / DSM 6220 / KCTC 2777 / LMG 1558 / NBRC 3245 / NCIMB 13370) (Acetobacter aurantius),4,4,28,48.75,4,0,0.016666666666666666
S8EGL9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Fomitopsis schrenkii (Brown rot fungus),4,4,28,44.0,4,0,0.016666666666666666
A0A8K2AHM7,B_experimental_or_transcript_named,bacterial_classI,bacterial_classI,TPS22,Juglans sigillata,4,4,29,56.75,3,1,0.016666666666666666
A0A1E5NYL2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces agglomeratus,4,4,30,54.25,4,0,0.016666666666666666
A0A1Z1W4G4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces alboflavus,4,4,30,44.75,4,0,0.016666666666666666
A0A2V1D404,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Periconia macrospinosa,4,4,30,64.0,3,1,0.016666666666666666
A0ABU2PN91,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces edwardsiae,4,4,30,61.5,4,0,0.016666666666666666
A0A1L5YKT0,B_experimental_or_transcript_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Marchantia polymorpha (Common liverwort) (Marchantia aquatica),4,4,31,63.25,3,1,0.016666666666666666
A0A1W5D7M7,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Lasallia pustulata,4,4,31,44.5,2,2,0.016666666666666666
A0A1Z5HQI5,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Prenyltransferase and squalene oxidase repeat-containing domain protein,Calderihabitans maritimus,4,4,31,51.75,0,4,0.016666666666666666
A0A067K963,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Jatropha curcas (Barbados nut),4,4,32,64.25,0,4,0.016666666666666666
A0A124GZV1,C_homology_named,triterpene_cyclase,osc_full,Squalene-hopene cyclase,Streptomyces curacoi,4,4,32,64.0,1,3,0.016666666666666666
A0A5Q4C1L1,D_named_predicted,bacterial_classI,bacterial_classI,Aristolochene synthase,Colletotrichum shisoi,4,4,32,72.5,3,1,0.016666666666666666
A0A7R9M2B2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Oppiella nova,4,4,32,56.25,2,2,0.016666666666666666
A0A9X1V7I9,C_homology_named,triterpene_cyclase,osc_full,Sporulenol synthase (EC 4.2.1.137),Sulfoacidibacillus ferrooxidans,4,4,32,56.25,1,3,0.016666666666666666
A0AB34KEV0,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cladosporium halotolerans,4,4,32,59.75,4,0,0.016666666666666666
A0ABV6A772,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Allokutzneria oryzae,4,4,32,47.0,4,0,0.016666666666666666
A0A0X1SYT6,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Pseudomonas agarici,4,4,33,51.75,3,1,0.016666666666666666
A0A1I5EF73,D_named_predicted,bacterial_classI,bacterial_classI,"Terpene synthase family, metal binding domain",Actinomadura madurae,4,4,33,58.0,4,0,0.016666666666666666
A0AAE1XXU9,D_named_predicted,plant_like_classI_II,plant_tps_full,Gamma-cadinene synthase,Sesamum alatum,4,4,33,64.5,2,2,0.016666666666666666
A0AAV9VEH6,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Orbilia brochopaga,4,4,33,52.25,4,0,0.016666666666666666
H6L0C9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Saprospira grandis (strain Lewin),4,4,33,62.25,4,0,0.016666666666666666
A0AAE3VIR3,D_named_predicted,triterpene_cyclase,osc_full,"Squalene-hopene/tetraprenyl-beta-curcumene cyclase (EC 4.2.1.129, EC 5.4.99.17)",Oligosphaera ethanolica,4,4,34,47.5,0,4,0.016666666666666666
A0ABN3XN77,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Streptomyces enissocaesilis,4,4,34,55.75,4,0,0.016666666666666666
A0ABT5FUU4,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Terpene cyclase/mutase family protein,Streptomyces gilvifuscus,4,4,34,72.25,1,3,0.016666666666666666
A0AAD3D1P6,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Cycloartenol synthase,Chaetoceros tenuissimus,4,4,35,53.5,0,4,0.016666666666666666
A0A1I0RSM2,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Chryseobacterium wanjuense,4,4,36,60.0,2,2,0.016666666666666666
A0A6A6K748,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Hevea brasiliensis (Para rubber tree) (Siphonia brasiliensis),4,4,36,70.25,0,4,0.016666666666666666
A0A0C2Y398,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Hebeloma cylindrosporum,4,4,37,57.0,3,1,0.016666666666666666
A0A1H9WSH0,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Lentzea xinjiangensis,4,4,37,55.0,4,0,0.016666666666666666
A0A4R0S0V8,C_homology_named,bacterial_classI,bacterial_classI,Terpene cyclase,Steccherinum ochraceum,4,4,37,44.5,1,3,0.016666666666666666
A0A5J4KAL7,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Thermogemmatispora aurantia,4,4,37,71.5,0,4,0.016666666666666666
A0A917ZLZ5,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Wenjunlia tyrosinilytica,4,4,37,63.75,4,0,0.016666666666666666
A0AAV7ZQJ1,D_named_predicted,triterpene_cyclase,osc_full,Sporulenol synthase,Anaeramoeba flamelloides,4,4,37,64.75,1,3,0.016666666666666666
A0ABR2AK71,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Hibiscus sabdariffa (roselle),4,4,37,76.0,0,4,0.016666666666666666
A0ABZ2MBP1,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Pendulispora albinea,4,4,37,59.25,0,4,0.016666666666666666
