row,Entry
5268,A0ACB9AJ82
5269,A0ACB9B5Y6
5270,A0ACB9CP68
5271,A0ACB9CYH3
5272,A0ACB9D213
5273,A0ACB9D325
5274,A0ACB9D8Q6
5275,A0ACB9DIF7
5276,A0ACB9DJF5
5277,A0ACB9F3B8
5278,A0ACB9IGI3
5279,A0ACB9IXB7
5280,A0ACB9JWZ1
5281,A0ACB9JX03
5282,A0ACB9JXQ4
5283,A0ACB9KAS7
5284,A0ACB9L5V2
5285,A0ACB9L6I6
5286,A0ACB9LFM8
5287,A0ACB9LM98
5288,A0ACB9LMG4
5289,A0ACB9M2Q1
5290,A0ACB9MGG2
5291,A0ACB9MM00
5292,A0ACB9MSM5
5293,A0ACB9N426
5294,A0ACB9N577
5295,A0ACB9N5R7
5296,A0ACB9N934
5297,A0ACB9N9X5
5298,A0ACB9NJI9
5299,A0ACB9PCF2
5300,A0ACB9PHJ8
5301,A0ACB9R1Y7
5302,A0ACB9R4R7
5303,A0ACB9R762
5304,A0ACB9R8Z6
5305,A0ACB9RKA2
5306,A0ACB9SFV1
5307,A0ACC0A9M5
5308,A0ACC0AAM4
5309,A0ACC0ADF1
5310,A0ACC0AGM7
5311,A0ACC0AIB2
5312,A0ACC0BBV0
5313,A0ACC0BE54
5314,A0ACC0BE63
5315,A0ACC0DG39
5316,A0ACC0EKE7
5317,A0ACC0FJV7
5318,A0ACC0GCC7
5319,A0ACC0GE68
5320,A0ACC0GLJ8
5321,A0ACC0GPN4
5322,A0ACC0IMS6
5323,A0ACC0IN50
5324,A0ACC0J2B4
5325,A0ACC0L2Z5
5326,A0ACC0LAU7
5327,A0ACC0LI67
5328,A0ACC0NHP0
5329,A0ACC0NZZ3
5330,A0ACC0P871
5331,A0ACC0P8Z1
5332,A0ACC0PCI1
5333,A0ACC0PE01
5334,A0ACC0PF55
5335,A0ACC0PS04
5336,A0ACC0Q3G6
5337,A0ACC0XHT1
5338,A0ACC0XNB3
5339,A0ACC0Y7B0
5340,A0ACC0YX37
5341,A0ACC0Z2T1
5342,A0ACC0ZEC4
5343,A0ACC0ZGM6
5344,A0ACC1A2R0
5345,A0ACC1A396
5346,A0ACC1A5K7
5347,A0ACC1ABR0
5348,A0ACC1BRX8
5349,A0ACC1BT19
5350,A0ACC1BW96
5351,A0ACC1CCE1
5352,A0ACC1MB65
5353,A0ACC1MTW0
5354,A0ACC1N0B1
5355,A0ACC1N4X4
5356,A0ACC1N9X9
5357,A0ACC1NG87
5358,A0ACC1NNJ2
5359,A0ACC1PAB0
5360,A0ACC1PDM3
5361,A0ACC1PS78
5362,A0ACC1PUT1
5363,A0ACC1R8A4
5364,A0ACC1R8H0
5365,A0ACC1S004
5366,A0ACC1TA83
5367,A0ACC1WTW9
5368,A0ACC1X3A9
5369,A0ACC1X3M2
5370,A0ACC1X423
5371,A0ACC1XCR6
5372,A0ACC1Y5L0
5373,A0ACC1Y6H2
5374,A0ACC1YLI1
5375,A0ACC1YPT5
5376,A0ACC1YPW9
5377,A0ACC1Z238
5378,A0ACC2AAR8
5379,A0ACC2AAU3
5380,A0ACC2BGW9
5381,A0ACC2CKD7
5382,A0ACC2D0U1
5383,A0ACC2JGB8
5384,A0ACC2K0G9
5385,A0ACC2KM91
5386,A0ACC2KM99
5387,A0ACC2KMG8
5388,A0ACC2L3W6
5389,A0ACC2LSV1
5390,A0ACC2M4F3
5391,A0ACC2MPM4
5392,A0ACC2UNT6
5393,A0ACC2VJ88
5394,A0ACC2WZ02
5395,A0ACC2WZA7
5396,A0ACC3AFB3
5397,A0ACC3B226
5398,A0ACC3C1A2
5399,A0ACC3KM65
5400,A0ACC3KRZ2
5401,A0ACC3L712
5402,A0ACC3YKB4
5403,A0ACC4BDV8
5404,A0ACC4C133
5405,A0ACC6Q8A9
5406,A0ACC7PFW0
5407,A0ACC7VAW6
5408,A0ACC8ELJ9
5409,A0ACD1H8L4
5410,A0ACD1HIV6
5411,A0ACD3AK85
5412,A0ACD3B632
5413,A0ACD5VCP1
5414,A0ACD5Z907
5415,A0ACD6A8M6
5416,A0ACD6AAX4
5417,A0ACD6AEB5
5418,A0ACD6AQG5
5419,A1CD35
5420,A1DLG8
5421,A2QVE7
5422,A4J7Y1
5423,A6FWQ7
5424,A6G4H7
5425,A6G6D6
5426,A6GF53
5427,A6GIQ3
5428,A7NML6
5429,A8NCM9
5430,A8NIJ1
5431,B1P189
5432,B6Q1U7
5433,B7EC78
5434,B8AWD2
5435,B8BKG0
5436,B8LZP3
5437,C0KL20
5438,C0PR86
5439,C0PRP7
5440,C0Z3J8
5441,C4IZV0
5442,C5FGL9
5443,C5FIN9
5444,C5FZN1
5445,C6A3P7
5446,C6TDW2
5447,D1C299
5448,D1YZ66
5449,D2R185
5450,D2R4S0
5451,D2UX19
5452,D2V660
5453,D2VPK5
5454,D2VWT4
5455,D3AXP8
5456,D3B347
5457,D3B3M1
5458,D3B6H0
5459,D3B783
5460,D3BCW7
5461,D3K0Q1
5462,D3S0E7
5463,D4AQQ8
5464,D5AAR6
5465,D5SJG7
5466,D5SJH0
5467,D5SKM9
5468,D5SL66
5469,D5SLW8
5470,D6YUT2
5471,D7G8L9
5472,D7LHH2
5473,D7TK70
5474,D8LFF9
5475,D8QSB7
5476,D8QSG1
5477,D8QTQ4
5478,D8QVH9
5479,D8QVI1
5480,D8QZT8
5481,D8R1I0
5482,D8R1M4
5483,D8R1M8
5484,D8R6J2
5485,D8R8K4
5486,D8RBL2
5487,D8RCL2
5488,D8RHN9
5489,D8RK65
5490,D8RLC9
5491,D8RLG0
5492,D8RLW8
5493,D8RNB1
5494,D8RNY2
5495,D8RT67
5496,D8RVF7
5497,D8S6V7
5498,D8SF82
5499,D8SFA4
5500,D8T3T7
5501,D8T7C3
5502,D8T7C7
5503,E2Q1N9
5504,E2Q1P2
5505,E5AE82
5506,E5XM62
5507,E9F2P5
5508,F0XDS6
5509,F2CWK5
5510,F2CZ41
5511,F2EIF5
5512,F2EJF1
5513,F4HVE4
5514,F4QDV8
5515,F6GVI0
5516,F6GXN8
5517,F6H870
5518,F6HN03
5519,F8Q3G2
5520,F8SK83
5521,F9WHH2
5522,G0SEK5
5523,G0XS43
5524,G0XS44
5525,G1XCQ4
5526,G1XE86
5527,G5CV36
5528,G5EKM9
5529,G6XHR5
5530,G7KWW8
5531,G7L9D3
5532,H3K1N9
5533,H3K1P0
5534,H3ZJY5
5535,H6L0C9
5536,H8GKJ8
5537,H8L4X2
5538,H9U993
5539,I0I800
5540,I2MV26
5541,I4EKS2
5542,I4YEV5
5543,I7G810
5544,J0D8B1
5545,J3KUM1
5546,J3KUM7
5547,J3LNY9
5548,J3LVN5
5549,J3NYX9
5550,J4H3Q5
5551,K0ES71
5552,K1WLW7
5553,K1WWF7
5554,K3XRN2
5555,K3Y2U0
5556,K4AL35
5557,K4AMF5
5558,K7M0F3
5559,K9GWU7
5560,K9WYE1
5561,L0I9I1
5562,L0IF41
5563,L7STW1
5564,L8WIV0
5565,L8WLE7
5566,L9ZKF2
5567,M0ZP68
5568,M1ASI0
5569,M1B0L8
5570,M1BET9
5571,M1BIR2
5572,M1BK50
5573,M1BR35
5574,M1BVP3
5575,M1CUM2
5576,M1D2F6
5577,M1DK32
5578,M1DKK8
5579,M2LEN3
5580,M2MYI8
5581,M2QAJ1
5582,M2QMG2
5583,M2QYL2
5584,M2T5I5
5585,M2T8L7
5586,M2VBY9
5587,M2ZW45
5588,M3C159
5589,M3CBS2
5590,M4CFI6
5591,M4EE68
5592,M5FSC0
5593,M5G1B5
5594,M5XA29
5595,M7XGU0
5596,O28874
5597,Q0IT98
5598,Q0QBT7
5599,Q0W133
5600,Q0WTF8
5601,Q10LI5
5602,Q1ASF7
5603,Q1PFL9
5604,Q2W7K4
5605,Q5AR91
5606,Q5D1A3
5607,Q66PX9
5608,Q7R6Z3
5609,Q897G9
5610,Q8TL58
5611,Q8TV65
5612,Q93ZB3
5613,Q9ZPN4
5614,R0ICB5
5615,R0KSY3
5616,R7S2M4
5617,R7SDQ0
5618,R7SEK5
5619,R8BFE6
5620,R8BKB9
5621,R9WS05
5622,S1RTV5
5623,S3CDG0
5624,S3CV20
5625,S3E9C0
5626,S3EB87
5627,S4MSQ6
5628,S4MVB1
5629,S7PZ44
5630,S7RCJ4
5631,S8AS28
5632,S8AXQ6
5633,S8BAP3
5634,S8BK67
5635,S8D5H2
5636,S8DM55
5637,S8EGL9
5638,T1G4K9
5639,U1GDY6
5640,U1GTS5
5641,U1HIH5
5642,U3MMQ7
5643,U3MMV2
5644,V2WR18
5645,V2WU13
5646,V2XBQ4
5647,V4HN63
5648,V4KI09
5649,V4KNU0
5650,V4MSU0
5651,V5G155
5652,V5GCK8
5653,V7AIB0
5654,V7BY06
5655,W0RW56
5656,W1NJY8
5657,W1PQN2
5658,W1PX42
5659,W3X157
5660,W3X3J0
5661,W5TQM7
5662,W5TSI4
5663,W6QMN7
5664,W6XUP0
5665,W6ZEF6
5666,W9CDL8
5667,W9QR84
5668,W9RV45
5669,W9S3P3
5670,W9S4A3
5671,W9SFT6
