Entry,rhea_id,protein_seen,reaction_seen,protein_cluster,reaction_cluster,protein_fold,reaction_fold
MARTS_SEQ_fcf9d9a4e9a1c17e,MARTS_RXN_12ea767952411492,True,False,MARTS_SEQ_64eaadd3d85735e1,C15_FPP_like::MARTS_RXN_12ea767952411492,3,1
MARTS_SEQ_e0bdb10655dffaf5,MARTS_RXN_12ea767952411492,True,False,MARTS_SEQ_64eaadd3d85735e1,C15_FPP_like::MARTS_RXN_12ea767952411492,3,1
MARTS_SEQ_2c6171f628106ed8,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,2,4
MARTS_SEQ_9ab4af41cddef648,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,2,4
MARTS_SEQ_a5de87cb633b74a9,MARTS_RXN_2f18d5d70489a2db,True,True,MARTS_SEQ_d15c5b1ca99b3147,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,4,0
MARTS_SEQ_055eca9f4f308a39,MARTS_RXN_bbce0c9a00867f6f,True,True,MARTS_SEQ_471981ed448d64a9,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,1,2
MARTS_SEQ_7f00decd7b6cd188,MARTS_RXN_bbce0c9a00867f6f,True,True,MARTS_SEQ_c0a6f21564dcedc4,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,1,2
MARTS_SEQ_7f00decd7b6cd188,MARTS_RXN_4fcf7c82c3339eec,True,False,MARTS_SEQ_c0a6f21564dcedc4,C20_GGPP_like::MARTS_RXN_0216267ce7f463bf,1,4
MARTS_SEQ_7f00decd7b6cd188,MARTS_RXN_0216267ce7f463bf,True,False,MARTS_SEQ_c0a6f21564dcedc4,C20_GGPP_like::MARTS_RXN_0216267ce7f463bf,1,4
MARTS_SEQ_a2d4f5cd67ac3437,MARTS_RXN_a9dae59672a6db7a,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,2,2
MARTS_SEQ_a6ceefed31fec741,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_a6ceefed31fec741,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_a6ceefed31fec741,MARTS_RXN_df155569071abbaf,True,True,MARTS_SEQ_a6ceefed31fec741,C15_FPP_like::MARTS_RXN_8d049834636c4bf1,0,0
MARTS_SEQ_a6ceefed31fec741,MARTS_RXN_412a1f752827b429,True,False,MARTS_SEQ_a6ceefed31fec741,C30_long_prenyl_like::MARTS_RXN_23432a8b720a855c,0,4
MARTS_SEQ_2c368403a5e47039,MARTS_RXN_8d064654eda71035,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_8d064654eda71035,3,4
MARTS_SEQ_4a40910b77e0ca65,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_0bc621c08854694f,3,4
MARTS_SEQ_8609fb0711532733,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_da950cb15f199aeb,C10_GPP_like::MARTS_RXN_a4e96415200ab234,3,0
MARTS_SEQ_eacac33ac8cfb85b,MARTS_RXN_f0b6b1822fec7bbf,True,True,MARTS_SEQ_01c66316d8af2f4f,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,3,3
MARTS_SEQ_593852228b9bd7cc,MARTS_RXN_b6b1bb9e464ef7af,True,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0304c008705652f9,1,3
MARTS_SEQ_99effcdcafec414f,MARTS_RXN_c9bd9d79a4994f2b,True,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0fc1278d92cea627,1,2
MARTS_SEQ_870053a384f136db,MARTS_RXN_e426458f43f2a858,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604,1,4
MARTS_SEQ_fc5a9f13d3f8db09,MARTS_RXN_b6b1bb9e464ef7af,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0304c008705652f9,1,3
MARTS_SEQ_bbd6d5c95e99688e,MARTS_RXN_c9bd9d79a4994f2b,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0fc1278d92cea627,1,2
MARTS_SEQ_4dee22f7858bee50,MARTS_RXN_aaf62036b97e051b,True,False,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_4c4ba4bc054979a2,1,0
MARTS_SEQ_f03bbe2f40df514e,MARTS_RXN_81d5aee1c089bc90,True,True,MARTS_SEQ_d0cdcfc0acab8e9d,C20_GGPP_like::MARTS_RXN_78399ec4fc85c2fe,1,1
MARTS_SEQ_f03bbe2f40df514e,MARTS_RXN_f46d2670946d0647,True,True,MARTS_SEQ_d0cdcfc0acab8e9d,C20_GGPP_like::MARTS_RXN_035143e0b4ac708f,1,3
MARTS_SEQ_9a74f7f22e5e232c,MARTS_RXN_9bfd169ae97ddf61,False,False,MARTS_SEQ_b8673c6f20256412,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,4,1
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_f5e8b39a2de92b5e,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d,4,0
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_f0b6b1822fec7bbf,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,4,3
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,4,3
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,4,4
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_a9dae59672a6db7a,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,4,2
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_4ea065b2a78469c4,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_c039ce9df6e875e8,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_484a249db6f91749,4,1
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_e7e4baa8593b105a,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_e7b4ed13dce41111,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_b3b2e59c1bab0153,MARTS_RXN_d285caca89e1ff23,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_d285caca89e1ff23,4,3
MARTS_SEQ_fc63d32ecccb0bad,MARTS_RXN_f5e8b39a2de92b5e,True,True,MARTS_SEQ_619d604d336db409,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d,4,0
MARTS_SEQ_fc63d32ecccb0bad,MARTS_RXN_a9dae59672a6db7a,True,True,MARTS_SEQ_619d604d336db409,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,4,2
MARTS_SEQ_fc63d32ecccb0bad,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_619d604d336db409,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,4,3
MARTS_SEQ_fc63d32ecccb0bad,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_619d604d336db409,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,4,4
MARTS_SEQ_528b3943a2103fd7,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_a02e9d32f1423d53,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_528b3943a2103fd7,MARTS_RXN_618cb8d5f98f8d39,True,True,MARTS_SEQ_a02e9d32f1423d53,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,2,1
MARTS_SEQ_528b3943a2103fd7,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_a02e9d32f1423d53,C10_GPP_like::MARTS_RXN_a4e96415200ab234,2,0
MARTS_SEQ_13a98963b5f96706,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_7b9011395eaa2a91,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_5caca7bcf755db68,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_15ca17370216743f,C10_GPP_like::MARTS_RXN_a4e96415200ab234,2,0
MARTS_SEQ_5caca7bcf755db68,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_15ca17370216743f,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_03133170d0b656ed,MARTS_RXN_264d20fcc642e814,False,True,MARTS_SEQ_15ca17370216743f,C10_GPP_like::MARTS_RXN_264d20fcc642e814,2,3
MARTS_SEQ_0a7099d6f5c767c6,MARTS_RXN_2f66322fcd3079e5,False,True,MARTS_SEQ_a0eae61a142ea471,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_d588df3c2a5407f8,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,1,0
MARTS_SEQ_a16358997d7dae54,MARTS_RXN_54f9295f8233f1ff,False,True,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,1,0
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_e7e4baa8593b105a,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_2ffb342ca0601b18,True,False,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2ffb342ca0601b18,4,4
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_91d7d339e1488bd0,True,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_05d01759e84a95d8,C10_GPP_like::MARTS_RXN_0bc621c08854694f,4,4
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_05d01759e84a95d8,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,4,2
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_9e4ea3b1a4631521,True,True,MARTS_SEQ_05d01759e84a95d8,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,4,4
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_05d01759e84a95d8,C10_GPP_like::MARTS_RXN_a4e96415200ab234,4,0
MARTS_SEQ_79dc9272b45b6a90,MARTS_RXN_264d20fcc642e814,True,True,MARTS_SEQ_05d01759e84a95d8,C10_GPP_like::MARTS_RXN_264d20fcc642e814,4,3
MARTS_SEQ_e30510690b82b39c,MARTS_RXN_9710b471174e59ab,True,True,MARTS_SEQ_d0cdcfc0acab8e9d,C20_GGPP_like::MARTS_RXN_9710b471174e59ab,1,2
MARTS_SEQ_6d7af08037aa698b,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_4512cadc710e79f5,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,3,0
MARTS_SEQ_e7bbb5ea88824121,MARTS_RXN_a9dae59672a6db7a,True,True,MARTS_SEQ_f627cd233a036c1b,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,3,2
MARTS_SEQ_47f97ecf2f00a295,MARTS_RXN_bbce0c9a00867f6f,True,True,MARTS_SEQ_dfc0b932e209b2b2,C20_GGPP_like::MARTS_RXN_00588b0f0a754835,4,2
MARTS_SEQ_9ee5a8323273da55,MARTS_RXN_d72149a152c41322,True,True,MARTS_SEQ_822ee2ca8c663c23,C20_GGPP_like::MARTS_RXN_78399ec4fc85c2fe,0,1
MARTS_SEQ_32f1278271d8d035,MARTS_RXN_2f18d5d70489a2db,True,True,MARTS_SEQ_d0cdcfc0acab8e9d,C20_GGPP_like::MARTS_RXN_2f18d5d70489a2db,1,0
MARTS_SEQ_6362cc991b706015,MARTS_RXN_1c7381e699705583,True,True,MARTS_SEQ_822ee2ca8c663c23,C20_GGPP_like::MARTS_RXN_1c7381e699705583,0,2
MARTS_SEQ_eccec0f33180e2ef,MARTS_RXN_832dbc506db6cc7c,True,False,MARTS_SEQ_72cac0d4796c2523,C30_long_prenyl_like::MARTS_RXN_0304c008705652f9,1,3
MARTS_SEQ_675010cf074b79ff,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_cea0cf0371af2969,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,4,0
MARTS_SEQ_ad864adfec59453a,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_a6ceefed31fec741,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_ad864adfec59453a,MARTS_RXN_df155569071abbaf,True,True,MARTS_SEQ_a6ceefed31fec741,C15_FPP_like::MARTS_RXN_8d049834636c4bf1,0,0
MARTS_SEQ_763824061f5a7c66,MARTS_RXN_1c7381e699705583,True,True,MARTS_SEQ_822ee2ca8c663c23,C20_GGPP_like::MARTS_RXN_1c7381e699705583,0,2
MARTS_SEQ_cd4be6956aa3cf35,MARTS_RXN_2642b09ac3c03635,True,True,MARTS_SEQ_d746fb65cd3e75d7,C15_FPP_like::MARTS_RXN_1e265ed0245aab34,3,4
MARTS_SEQ_ced8fb7d6d468663,MARTS_RXN_2642b09ac3c03635,True,True,MARTS_SEQ_d746fb65cd3e75d7,C15_FPP_like::MARTS_RXN_1e265ed0245aab34,3,4
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_a9dae59672a6db7a,False,True,MARTS_SEQ_854ed2590c7afbf7,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,0,2
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_55a14b5942034dc9,False,True,MARTS_SEQ_854ed2590c7afbf7,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,0,2
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_54ce947e1616af93,False,True,MARTS_SEQ_854ed2590c7afbf7,C10_GPP_like::MARTS_RXN_54ce947e1616af93,0,4
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_96ac57c793266e5e,False,False,MARTS_SEQ_854ed2590c7afbf7,C10_GPP_like::MARTS_RXN_96ac57c793266e5e,0,0
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_c2e48d0936622fb5,False,False,MARTS_SEQ_854ed2590c7afbf7,C10_GPP_like::MARTS_RXN_c2e48d0936622fb5,0,0
MARTS_SEQ_c0ea8ec6c723ff57,MARTS_RXN_0bc621c08854694f,False,False,MARTS_SEQ_854ed2590c7afbf7,C10_GPP_like::MARTS_RXN_0bc621c08854694f,0,4
MARTS_SEQ_7445f31722e3f0ec,MARTS_RXN_a3e15b2ae79d1153,False,False,MARTS_SEQ_7445f31722e3f0ec,C20_GGPP_like::MARTS_RXN_a330ce4c40995688,0,2
MARTS_SEQ_7445f31722e3f0ec,MARTS_RXN_273d945266e1a548,False,True,MARTS_SEQ_7445f31722e3f0ec,C15_FPP_like::MARTS_RXN_1428f098b24c82b2,0,4
MARTS_SEQ_7445f31722e3f0ec,MARTS_RXN_8d064654eda71035,False,True,MARTS_SEQ_7445f31722e3f0ec,C10_GPP_like::MARTS_RXN_8d064654eda71035,0,4
MARTS_SEQ_c5592a6c46e2bec4,MARTS_RXN_035143e0b4ac708f,False,False,MARTS_SEQ_c5592a6c46e2bec4,C20_GGPP_like::MARTS_RXN_035143e0b4ac708f,0,3
MARTS_SEQ_c5592a6c46e2bec4,MARTS_RXN_527c95b7d526f626,False,True,MARTS_SEQ_c5592a6c46e2bec4,C20_GGPP_like::MARTS_RXN_29704a84d49c8b3b,0,3
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_484a249db6f91749,True,True,MARTS_SEQ_71fd847552b7f910,C15_FPP_like::MARTS_RXN_484a249db6f91749,2,1
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_c039ce9df6e875e8,True,True,MARTS_SEQ_71fd847552b7f910,C15_FPP_like::MARTS_RXN_484a249db6f91749,2,1
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_71fd847552b7f910,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,2,3
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_71fd847552b7f910,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_71fd847552b7f910,C10_GPP_like::MARTS_RXN_a4e96415200ab234,2,0
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_71fd847552b7f910,C10_GPP_like::MARTS_RXN_54ce947e1616af93,2,4
MARTS_SEQ_dec0916cfa9a4f2b,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_71fd847552b7f910,C10_GPP_like::MARTS_RXN_0bc621c08854694f,2,4
MARTS_SEQ_71fd847552b7f910,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_71fd847552b7f910,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_71fd847552b7f910,MARTS_RXN_c039ce9df6e875e8,True,True,MARTS_SEQ_71fd847552b7f910,C15_FPP_like::MARTS_RXN_484a249db6f91749,2,1
MARTS_SEQ_71fd847552b7f910,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_71fd847552b7f910,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,2,3
MARTS_SEQ_313d0ad9ac0ab7b3,MARTS_RXN_bca813a0b5f35b09,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_bca813a0b5f35b09,1,2
MARTS_SEQ_313d0ad9ac0ab7b3,MARTS_RXN_e5945b3aed7e026a,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd,1,2
MARTS_SEQ_313d0ad9ac0ab7b3,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,1,3
MARTS_SEQ_313d0ad9ac0ab7b3,MARTS_RXN_e534dc4a16ad7354,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_313d0ad9ac0ab7b3,MARTS_RXN_ed21a7eee84cf790,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_df53267654d2b8e6,MARTS_RXN_bca813a0b5f35b09,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_bca813a0b5f35b09,1,2
MARTS_SEQ_df53267654d2b8e6,MARTS_RXN_e5945b3aed7e026a,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd,1,2
MARTS_SEQ_df53267654d2b8e6,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,1,3
MARTS_SEQ_df53267654d2b8e6,MARTS_RXN_e534dc4a16ad7354,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_df53267654d2b8e6,MARTS_RXN_ed21a7eee84cf790,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_7c8157443c1690a9,MARTS_RXN_bca813a0b5f35b09,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_bca813a0b5f35b09,1,2
MARTS_SEQ_7c8157443c1690a9,MARTS_RXN_e5945b3aed7e026a,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd,1,2
MARTS_SEQ_7c8157443c1690a9,MARTS_RXN_b0d6adf0f8f25e7b,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,1,3
MARTS_SEQ_7c8157443c1690a9,MARTS_RXN_e534dc4a16ad7354,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_7c8157443c1690a9,MARTS_RXN_ed21a7eee84cf790,True,True,MARTS_SEQ_5e88d4ffc2df403d,C15_FPP_like::MARTS_RXN_577afee79e2cab7f,1,3
MARTS_SEQ_3d76abcb70d8f66b,MARTS_RXN_3e20a5676626288a,True,True,MARTS_SEQ_3d76abcb70d8f66b,C20_GGPP_like::MARTS_RXN_3e20a5676626288a,0,4
MARTS_SEQ_3d76abcb70d8f66b,MARTS_RXN_cbab60db5c926010,True,True,MARTS_SEQ_3d76abcb70d8f66b,C20_GGPP_like::MARTS_RXN_3121b4ab4cb12631,0,1
MARTS_SEQ_615bbc48683011cf,MARTS_RXN_51c6e7c89344a669,True,False,MARTS_SEQ_615bbc48683011cf,C20_GGPP_like::MARTS_RXN_51c6e7c89344a669,3,2
MARTS_SEQ_c41d1a136f00b761,MARTS_RXN_6cb73ebd30231f0f,True,True,MARTS_SEQ_c41d1a136f00b761,C25_GFPP_like::MARTS_RXN_6cb73ebd30231f0f,4,0
MARTS_SEQ_e187549b4d44dc9d,MARTS_RXN_eec1da2d17062901,True,False,MARTS_SEQ_a9df7cede002b590,C25_GFPP_like::MARTS_RXN_033964ff02d82d4e,2,2
MARTS_SEQ_e187549b4d44dc9d,MARTS_RXN_4016ec72d95af8ca,True,False,MARTS_SEQ_a9df7cede002b590,C25_GFPP_like::MARTS_RXN_3bed24cf1ac1aa2f,2,2
MARTS_SEQ_e187549b4d44dc9d,MARTS_RXN_c33f8bcece70aea3,True,False,MARTS_SEQ_a9df7cede002b590,C25_GFPP_like::MARTS_RXN_3bed24cf1ac1aa2f,2,2
MARTS_SEQ_e187549b4d44dc9d,MARTS_RXN_d91651d1ef35b667,True,False,MARTS_SEQ_a9df7cede002b590,C25_GFPP_like::MARTS_RXN_d91651d1ef35b667,2,0
MARTS_SEQ_e187549b4d44dc9d,MARTS_RXN_247c337c8f6561fa,True,False,MARTS_SEQ_a9df7cede002b590,C25_GFPP_like::MARTS_RXN_247c337c8f6561fa,2,1
MARTS_SEQ_d9507684697577d8,MARTS_RXN_c1dd43a147d429c7,True,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,2,4
MARTS_SEQ_ed03aa69987e98b8,MARTS_RXN_9063c0c9ffabebd5,True,True,MARTS_SEQ_ed03aa69987e98b8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,2,1
MARTS_SEQ_6a66b5aa8985e34f,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_b31d6ccf54bb7595,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,2,0
MARTS_SEQ_4ba9d32d7dd18d3e,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_4ba9d32d7dd18d3e,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,1,0
MARTS_SEQ_193125bd0653a1e2,MARTS_RXN_7f776e922bfd97ee,True,True,MARTS_SEQ_fbd829024991a645,C20_GGPP_like::MARTS_RXN_7f776e922bfd97ee,3,1
MARTS_SEQ_8903f6fd9d4d755f,MARTS_RXN_df155569071abbaf,False,True,MARTS_SEQ_0fa538d872f89f50,C15_FPP_like::MARTS_RXN_8d049834636c4bf1,2,0
MARTS_SEQ_7a969570ab940154,MARTS_RXN_000c8b710696a6c3,True,False,MARTS_SEQ_73df7ddb67d946cc,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3,3,2
MARTS_SEQ_7a969570ab940154,MARTS_RXN_e1f4a20918db2c43,True,True,MARTS_SEQ_73df7ddb67d946cc,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3,3,2
MARTS_SEQ_e841c9d02b819bbb,MARTS_RXN_9bfd169ae97ddf61,False,False,MARTS_SEQ_e841c9d02b819bbb,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,0,1
MARTS_SEQ_73df7ddb67d946cc,MARTS_RXN_000c8b710696a6c3,True,False,MARTS_SEQ_73df7ddb67d946cc,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3,3,2
MARTS_SEQ_73df7ddb67d946cc,MARTS_RXN_e1f4a20918db2c43,True,True,MARTS_SEQ_73df7ddb67d946cc,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3,3,2
MARTS_SEQ_ea7ab24b37a0367f,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_27053fe40e06dc92,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_3a6f2e57d01ab2d1,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_27053fe40e06dc92,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_33bdb5524f12806f,MARTS_RXN_68d7c7a6b97fc6da,True,False,MARTS_SEQ_a6ceefed31fec741,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_34e706fc9dde3f72,MARTS_RXN_9bfd169ae97ddf61,False,False,MARTS_SEQ_b8673c6f20256412,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,4,1
MARTS_SEQ_b641a573e5688d0c,MARTS_RXN_9bfd169ae97ddf61,False,False,MARTS_SEQ_b8673c6f20256412,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,4,1
MARTS_SEQ_b31d6ccf54bb7595,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_b31d6ccf54bb7595,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,2,0
MARTS_SEQ_d15d2415d343abea,MARTS_RXN_54f9295f8233f1ff,True,True,MARTS_SEQ_b31d6ccf54bb7595,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d,2,0
